Timestamp,Distance,DirectionX,DirectionY,DirectionZ
1709617457.5149999,1.0172824,0.03390487,0.08237906,1.0133743
1709617457.5310001,1.0173922,0.033930346,0.08223263,1.0134956
1709617457.5479999,1.0173035,0.03398855,0.082109325,1.0134146
1709617457.5640001,1.0170994,0.034072958,0.08200632,1.0132152
1709617457.5809999,1.0169184,0.034124393,0.08187853,1.0130422
1709617457.598,1.0173749,0.033882614,0.08159278,1.0135316
1709617457.614,1.0174775,0.03384781,0.08142546,1.0136492
1709617457.631,1.0174488,0.033877946,0.08131133,1.0136285
1709617457.648,1.0173829,0.033891607,0.08124556,1.0135672
1709617457.664,1.0173458,0.03386384,0.081236504,1.0135316
1709617457.681,1.0173671,0.03383425,0.08126551,1.0135517
1709617457.698,1.0173538,0.033845685,0.08129978,1.0135351
1709617457.7150002,1.0172514,0.034115706,0.08133551,1.0134205
1709617457.731,1.0171689,0.03422712,0.08135432,1.0133324
1709617457.7480001,1.017143,0.034255974,0.08137494,1.0133038
1709617457.7649999,1.0171863,0.034235235,0.08140025,1.0133458
1709617457.7810001,1.0172824,0.03419365,0.08142453,1.0134418
1709617457.7979999,1.0173854,0.034184836,0.081440784,1.0135442
1709617457.815,1.0178611,0.034143556,0.08132359,1.0140325
1709617457.832,1.0179722,0.03423062,0.08123303,1.0141484
1709617457.8470001,1.017939,0.034320362,0.08110632,1.0141221
1709617457.864,1.0178913,0.034366988,0.08094706,1.0140854
1709617457.881,1.0178865,0.034392267,0.08078492,1.0140927
1709617457.898,1.0179167,0.03443749,0.080641925,1.0141327
1709617457.914,1.0181603,0.034411736,0.08057259,1.0143837
1709617457.931,1.0182517,0.034338344,0.080516174,1.0144824
1709617457.948,1.0183426,0.034217246,0.08048746,1.01458
1709617457.964,1.018436,0.034104988,0.08047591,1.0146785
1709617457.981,1.018478,0.03402879,0.080468446,1.0147238
1709617457.9980001,1.0184487,0.033927817,0.080468185,1.0146978
1709617458.016,1.0183569,0.033811014,0.08059087,1.0145998
1709617458.032,1.0183413,0.033592418,0.08070479,1.0145823
1709617458.049,1.0184009,0.033371586,0.080832236,1.0146393
1709617458.066,1.0184897,0.03319998,0.08097632,1.0147226
1709617458.0830002,1.0185559,0.03304886,0.08113441,1.0147812
1709617458.099,1.0185747,0.032869317,0.08129497,1.0147932
1709617458.1160002,1.0186763,0.032914326,0.08143749,1.0148822
1709617458.133,1.0187496,0.032811813,0.081597604,1.0149463
1709617458.1490002,1.0188137,0.032687824,0.08175179,1.0150023
1709617458.166,1.018911,0.03276201,0.08180495,1.0150932
1709617458.183,1.0189551,0.032805502,0.08188178,1.0151299
1709617458.2,1.0189729,0.03273157,0.08203293,1.0151379
1709617458.216,1.0190265,0.032564912,0.08221453,1.0151824
1709617458.233,1.0190803,0.032304276,0.082408026,1.015229
1709617458.25,1.019091,0.03199151,0.08260867,1.0152334
1709617458.2670002,1.0190482,0.031993657,0.08275606,1.0151783
1709617458.283,1.0189662,0.031995624,0.08295808,1.0150795
1709617458.3000002,1.0188422,0.03182932,0.08326792,1.0149349
1709617458.317,1.0187323,0.031547125,0.08370661,1.0147972
1709617458.3330002,1.0186391,0.031183368,0.08429146,1.0146666
1709617458.35,1.0185171,0.030767433,0.08503188,1.014495
1709617458.367,1.0183164,0.030253466,0.08598144,1.0142289
1709617458.384,1.0180658,0.02957995,0.087221086,1.0138912
1709617458.4,1.0178317,0.028655006,0.088816546,1.0135442
1709617458.417,1.0177081,0.0274525,0.09104643,1.0132555
1709617458.434,1.0176884,0.025973441,0.09346632,1.0130543
1709617458.451,1.0177299,0.024281684,0.096151955,1.0128866
1709617458.467,1.0178099,0.022398092,0.099117905,1.0127245
1709617458.484,1.0179355,0.020338353,0.102358304,1.0125719
1709617458.501,1.0181298,0.018168123,0.105850816,1.0124495
1709617458.5170002,1.0186853,0.015889827,0.109630324,1.0126443
1709617458.534,1.0190327,0.013612412,0.11346423,1.0126047
1709617458.551,1.0193713,0.011181578,0.11738971,1.0125277
1709617458.568,1.019821,0.008517565,0.12142648,1.0125306
1709617458.584,1.0204113,0.0057109874,0.1255544,1.0126413
1709617458.601,1.0210749,0.0028299,0.12974742,1.0127939
1709617458.618,1.0221254,0.00011710264,0.13379523,1.0133307
1709617458.635,1.0229008,-0.0027854238,0.1379781,1.0135484
1709617458.651,1.0236237,-0.0057588313,0.14220743,1.013681
1709617458.668,1.0244097,-0.0087937545,0.14644143,1.0138505
1709617458.685,1.0252608,-0.011936849,0.15069348,1.0140556
1709617458.701,1.0261724,-0.015217019,0.15497617,1.0142882
1709617458.718,1.0280327,-0.018664652,0.15919828,1.0154599
1709617458.7350001,1.029551,-0.022184333,0.1635318,1.0162385
1709617458.7519999,1.031003,-0.025702817,0.16788924,1.0169168
1709617458.7680001,1.0324066,-0.029293915,0.17221496,1.0175201
1709617458.785,1.0337894,-0.033075683,0.1765192,1.0180705
1709617458.802,1.035267,-0.037079103,0.18080863,1.018681
1709617458.818,1.03765,-0.041079886,0.18503422,1.0201923
1709617458.836,1.0398612,-0.04516816,0.18937369,1.0214738
1709617458.851,1.0420947,-0.049181737,0.19377139,1.022739
1709617458.868,1.0443023,-0.0531985,0.19822362,1.0239359
1709617458.884,1.0466329,-0.057250716,0.2026535,1.025229
1709617458.901,1.0494245,-0.061276592,0.20686351,1.0270076
1709617458.918,1.0519135,-0.06523025,0.21109548,1.0284482
1709617458.935,1.0542195,-0.06898703,0.21523531,1.0297054
1709617458.951,1.0564092,-0.07258789,0.21924391,1.0308558
1709617458.968,1.058637,-0.076101236,0.22309873,1.03206
1709617458.9850001,1.0607799,-0.07958164,0.22679251,1.0331922
1709617459.001,1.0628089,-0.08291531,0.23031263,1.0342358
