Distance,X,Y,Z
1.0112055711454266,0.15012230678142557,0.0,1.0
1.0109839746435811,0.14862232950915036,0.0,1.0
1.0107613181132702,0.14710010887792163,0.0,1.0
1.0106885855633496,0.14659811887561688,0.0,1.0
1.0104960497717672,0.14526478554228353,0.0,1.0
1.0103052369333227,0.14393145220895023,0.0,1.0
1.010116148024422,0.14259811887561688,0.0,1.0
1.0099287840133768,0.14126478554228353,0.0,1.0
1.009743146854159,0.13993145938832144,0.0,1.0
1.009559235163995,0.13859812359030846,0.0,1.0
1.0093770502882322,0.13726478082786173,0.0,1.0
1.009196598595382,0.13593147128245472,0.0,1.0
1.0090178732885944,0.1345981379491214,0.0,1.0
1.00884087851822,0.13326480461578802,0.0,1.0
1.0086656151952502,0.13193147128245472,0.0,1.0
1.0084920851509236,0.13059814512821977,0.0,1.0
1.0083202880169992,0.12926481651026164,0.0,1.0
1.0081502228963286,0.12793147128245472,0.0,1.0
1.0079818943069256,0.1265981379491214,0.0,1.0
1.0078153015952118,0.12526480461578804,0.0,1.0
1.0076504456221531,0.12393147128245474,0.0,1.0
1.0074873272403,0.1225981379491214,0.0,1.0
1.007325947293766,0.12126480461578804,0.0,1.0
1.0071663074719224,0.11993147846155311,0.0,1.0
1.0070084065953653,0.11859814266435868,0.0,1.0
1.0068522458318454,0.11726479990082056,0.0,1.0
1.0066978306400522,0.11593149035595926,0.0,1.0
1.0065451552101201,0.11459815702262592,0.0,1.0
1.0063942231018257,0.11326482368929255,0.0,1.0
1.0062450350996381,0.11193149035595926,0.0,1.0
1.0060975927674152,0.11059816420145145,0.0,1.0
1.0059518957984905,0.109264835584039,0.0,1.0
1.0058079434452551,0.10793149035595925,0.0,1.0
1.0056657395398443,0.10659815702262593,0.0,1.0
1.0055252835334578,0.10526482368929256,0.0,1.0
1.0053865761586571,0.10393149035595925,0.0,1.0
1.005249618139285,0.10259815702262592,0.0,1.0
1.0051144101904481,0.10126482368929256,0.0,1.0
1.004980953731167,0.09993149753478478,0.0,1.0
1.0048492477829678,0.09859816173840891,0.0,1.0
1.0047192933310392,0.0972648189737794,0.0,1.0
1.0045910949140462,0.09593150942946378,0.0,1.0
1.004464647712319,0.09459817609613044,0.0,1.0
1.0043399546872627,0.09326484276279708,0.0,1.0
1.004217016492322,0.09193150942946374,0.0,1.0
1.0040958344186046,0.09059818327468307,0.0,1.0
1.0039764082178193,0.08926485465781638,0.0,1.0
1.0038587372893597,0.08793150942946373,0.0,1.0
1.003742824771507,0.08659817609613038,0.0,1.0
1.0036286702174855,0.08526484276279704,0.0,1.0
1.003516274227223,0.08393150942946367,0.0,1.0
1.003405637391673,0.08259817609613038,0.0,1.0
1.0032967602927976,0.08126484276279704,0.0,1.0
1.0031896440743497,0.07993151660801637,0.0,1.0
1.0030842879566613,0.07859818081245909,0.0,1.0
1.002980692738135,0.07726483804673819,0.0,1.0
1.0028788620287812,0.07593152850296819,0.0,1.0
1.0027787920017768,0.07459819516963485,0.0,1.0
1.0026804850135773,0.07326486183630149,0.0,1.0
1.002583941582799,0.07193152850296819,0.0,1.0
1.0024891627232935,0.0705982023479147,0.0,1.0
1.0023961482424386,0.06926487373159365,0.0,1.0
1.0023048976844893,0.06793152850296819,0.0,1.0
1.0022154134872465,0.06659819516963489,0.0,1.0
1.002127695303658,0.06526486183630155,0.0,1.0
1.0020417435975106,0.0639315285029682,0.0,1.0
1.0019575588234089,0.0625981951696349,0.0,1.0
1.0018751414267633,0.06126486183630156,0.0,1.0
1.0017944922720359,0.05993153568124803,0.0,1.0
1.001715610776594,0.058598199886509314,0.0,1.0
1.0016384975486294,0.057264857119697025,0.0,1.0
1.0015631552625184,0.05593154757647271,0.0,1.0
1.0014895810863886,0.05459821424313941,0.0,1.0
1.0014177767664538,0.05326488090980607,0.0,1.0
1.0013477426834503,0.05193154757647271,0.0,1.0
1.0012794795703839,0.05059822142114641,0.0,1.0
1.0012129872881341,0.04926489280537112,0.0,1.0
1.0011482655241095,0.04793154757647277,0.0,1.0
1.00108531601042,0.04659821424313941,0.0,1.0
1.0010241384979304,0.04526488090980611,0.0,1.0
1.0009647333115461,0.043931547576472774,0.0,1.0
1.0009071007668366,0.042598214243139414,0.0,1.0
1.000851241170026,0.04126488090980611,0.0,1.0
1.0007971551032062,0.039931554754479806,0.0,1.0
1.0007448421793999,0.03859821896055961,0.0,1.0
1.0006943028140054,0.0372648761926559,0.0,1.0
1.0006455387405033,0.03593156664997733,0.0,1.0
1.0005985481235429,0.03459823331664403,0.0,1.0
1.0005533320951434,0.03326489998331069,0.0,1.0
1.0005098908959011,0.03193156664997733,0.0,1.0
1.0004682249753516,0.030598240494378176,0.0,1.0
1.0004283342462768,0.029264911879148557,0.0,1.0
1.000390218538003,0.02793156664997733,0.0,1.0
1.000353878873205,0.02659823331664403,0.0,1.0
1.000319315099383,0.025264899983310694,0.0,1.0
1.0002865274006287,0.02393156664997733,0.0,1.0
1.000255515951597,0.02259823331664403,0.0,1.0
1.0002262809175022,0.021264899983310732,0.0,1.0
1.0001988225959664,0.01993157382771154,0.0,1.0
1.0001731407947063,0.018598238034609877,0.0,1.0
1.000149235734625,0.01726489526561484,0.0,1.0
1.0001271082048109,0.015931585723481946,0.0,1.0
1.0001067573674787,0.014598252390148609,0.0,1.0
1.0000881837378852,0.013264919056815247,0.0,1.0
1.0000713874150506,0.011931585723481948,0.0,1.0
1.0000563685634076,0.01059825956760995,0.0,1.0
1.000043127146644,0.009264930952926026,0.0,1.0
1.0000316631352584,0.007931585723481948,0.0,1.0
1.0000219768402516,0.0065982523901486475,0.0,1.0
1.0000140682050287,0.00526491905681531,0.0,1.0
1.0000079372717652,0.0039315857234819476,0.0,1.0
1.000003584073158,0.0025982523901486474,0.0,1.0
1.0000010086324236,0.0012649190568153098,0.0,1.0
1.0000002109616228,-6.84070990567496e-05,0.0,1.0
1.0000011910626418,-0.0014017428913397543,0.0,1.0
1.0000039489610886,-0.002735085661426163,0.0,1.0
1.0000084844999606,-0.004068395203013435,0.0,1.0
1.0000147978395666,-0.005401728536346772,0.0,1.0
1.0000228888772407,-0.006735061869680097,0.0,1.0
1.0000327575698347,-0.008068395203013373,0.0,1.0
1.0000444037960627,-0.009401721359158276,0.0,1.0
1.0000578275701342,-0.010735049973296466,0.0,1.0
1.000073029003483,-0.012068395203013373,0.0,1.0
1.0000900076947268,-0.013401728536346734,0.0,1.0
1.0001087636830057,-0.014735061869680035,0.0,1.0
1.0001292968683275,-0.016068395203013335,0.0,1.0
1.0001516071412349,-0.017401728536346674,0.0,1.0
1.0001756943828066,-0.018735061869680034,0.0,1.0
1.0002015583194734,-0.020068388025824876,0.0,1.0
1.0002291991472136,-0.021401723817289362,0.0,1.0
1.0002586166964549,-0.022735066588467228,0.0,1.0
1.0002898098642206,-0.024068376129508816,0.0,1.0
1.0003227798089234,-0.025401709462842117,0.0,1.0
1.000357525810239,-0.026735042796175456,0.0,1.0
1.000394047683108,-0.028068376129508816,0.0,1.0
1.0004323450209354,-0.029401702285926503,0.0,1.0
1.0004724178886892,-0.030735030899519036,0.0,1.0
1.0005142665390125,-0.032068376129508816,0.0,1.0
1.0005578898589669,-0.033401709462842114,0.0,1.0
1.000603287983825,-0.03473504279617542,0.0,1.0
1.0006504606720252,-0.03606837612950876,0.0,1.0
1.0006994076726115,-0.03740170946284212,0.0,1.0
1.0007501287252372,-0.038735042796175415,0.0,1.0
1.0008026232716565,-0.0400683689525931,0.0,1.0
1.0008568917023102,-0.041401704743239065,0.0,1.0
1.0009129336534734,-0.042735047515508356,0.0,1.0
1.0009707470781253,-0.0440683570560042,0.0,1.0
1.0010303341322775,-0.045401690389337494,0.0,1.0
1.0010916934796272,-0.04673502372267083,0.0,1.0
1.0011548247943116,-0.04806835705600419,0.0,1.0
1.0012197273858539,-0.049401683212694766,0.0,1.0
1.0012864013708327,-0.050735011825741624,0.0,1.0
1.0013548471438842,-0.0520683570560042,0.0,1.0
1.001425062882865,-0.053401690389337536,0.0,1.0
1.0014970488201382,-0.054735023722670896,0.0,1.0
1.0015708045740155,-0.056068357056004194,0.0,1.0
1.0016463297535387,-0.0574016903893375,0.0,1.0
1.0017236239584904,-0.05873502372267084,0.0,1.0
1.0018026863479115,-0.06006834987936143,0.0,1.0
1.0018835175075147,-0.0614016856691888,0.0,1.0
1.0019661168813518,-0.06273502844254945,0.0,1.0
1.0020504814820814,-0.06406833798249968,0.0,1.0
1.0021366144622863,-0.06540167131583298,0.0,1.0
1.0022245138727677,-0.06673500464916632,0.0,1.0
1.0023141792487966,-0.06806833798249969,0.0,1.0
1.002405609618444,-0.06940166413946305,0.0,1.0
1.0024988051513541,-0.0707349927519642,0.0,1.0
1.002593766385431,-0.07206833798249969,0.0,1.0
1.0026904907931808,-0.07340167131583299,0.0,1.0
1.0027889787055573,-0.07473500464916628,0.0,1.0
1.002889229603011,-0.07606833798249961,0.0,1.0
1.0029912429569015,-0.07740167131583298,0.0,1.0
1.0030950182295117,-0.07873500464916629,0.0,1.0
1.0032005543001221,-0.08006833080612966,0.0,1.0
1.0033078519509464,-0.0814016665951385,0.0,1.0
1.003416910436619,-0.08273500936959058,0.0,1.0
1.0035277258349573,-0.08406831890899506,0.0,1.0
1.003640302293559,-0.08540165224232836,0.0,1.0
1.0037546372547763,-0.0867349855756617,0.0,1.0
1.003870730117761,-0.08806831890899505,0.0,1.0
1.0039885796325305,-0.08940164506623129,0.0,1.0
1.004108186023826,-0.09073497367818668,0.0,1.0
1.0042295499745626,-0.09206831890899504,0.0,1.0
1.0043526682572135,-0.09340165224232842,0.0,1.0
1.0044775413033407,-0.09473498557566166,0.0,1.0
1.00460416845859,-0.09606831890899496,0.0,1.0
1.0047325490597478,-0.09740165224232834,0.0,1.0
1.0048626824347577,-0.09873498557566172,0.0,1.0
1.0049945671870408,-0.10006831173289789,0.0,1.0
1.0051282042969352,-0.10140164752108821,0.0,1.0
1.0052635928333038,-0.10273499029663175,0.0,1.0
1.0054007279463055,-0.10406829983549054,0.0,1.0
1.0055396147764577,-0.10540163316882388,0.0,1.0
1.0056802501634308,-0.10673496650215725,0.0,1.0
1.00582263337377,-0.10806829983549054,0.0,1.0
1.0059667628837694,-0.10940162599299964,0.0,1.0
1.0061126389758386,-0.11073495460440942,0.0,1.0
1.006260262480086,-0.11206829983549055,0.0,1.0
1.0064096294756748,-0.11340163316882389,0.0,1.0
1.0065607404972747,-0.11473496650215724,0.0,1.0
1.006713594759535,-0.11606829983549055,0.0,1.0
1.0068681914685238,-0.11740163316882385,0.0,1.0
1.007024529821751,-0.11873496650215719,0.0,1.0
1.0071826081515816,-0.1200682926596663,0.0,1.0
1.00734242763846,-0.121401628447038,0.0,1.0
1.0075039871699185,-0.12273497122367286,0.0,1.0
1.007667280977276,-0.12406828076198602,0.0,1.0
1.0078323151913182,-0.12540161409531933,0.0,1.0
1.007999086056062,-0.12673494742865263,0.0,1.0
1.0081675927096794,-0.12806828076198595,0.0,1.0
1.0083378333599464,-0.12940160691976793,0.0,1.0
1.0085098083500144,-0.13073493553063195,0.0,1.0
1.0086835186597618,-0.13206828076198593,0.0,1.0
1.0088589596831061,-0.13340161409531925,0.0,1.0
1.0090361320607626,-0.13473494742865263,0.0,1.0
1.0092150348808906,-0.13606828076198593,0.0,1.0
1.0093956672233932,-0.13740161409531923,0.0,1.0
1.0095780281599411,-0.13873494742865253,0.0,1.0
1.009762115757493,-0.14006827358643448,0.0,1.0
1.0099479313989,-0.14140160937298768,0.0,1.0
1.010135473795541,-0.14273495215071388,0.0,1.0
1.0103247362702663,-0.14406826168848136,0.0,1.0
1.0105157259409117,-0.1454015950218147,0.0,1.0
1.0107084384640526,-0.146734928355148,0.0,1.0
1.0109028728543874,-0.14806826168848133,0.0,1.0
1.011099027057196,-0.1494015878465361,0.0,1.0
1.011296901479893,-0.15073491645685447,0.0,1.0
1.0114964972550533,-0.1520682616884813,0.0,1.0
1.0116978091006728,-0.1534015950218146,0.0,1.0
1.0119008377668388,-0.15473492835514796,0.0,1.0
1.0121055822203695,-0.1560682616884813,0.0,1.0
1.01231204142019,-0.1574015950218146,0.0,1.0
1.0125202143173597,-0.1587349283551479,0.0,1.0
1.0126507399449778,-0.1595666666666659,0.0,1.0
1.012847315153,-0.16080916402419088,0.0,1.0
1.013054741269215,-0.16211050393788326,0.0,1.0
1.013260212668647,-0.16338962162935336,0.0,1.0
1.0134636463985036,-0.16464651709860134,0.0,1.0
1.0136649610221309,-0.16588119034562715,0.0,1.0
1.013864076615826,-0.16709364137043062,0.0,1.0
1.0140609147656319,-0.16828387017301183,0.0,1.0
1.0142553959517124,-0.16945186107057977,0.0,1.0
1.014447449861953,-0.17059764474008302,0.0,1.0
1.0146370002814988,-0.17172120719388945,0.0,1.0
1.0148239746355474,-0.17282254742547357,0.0,1.0
1.0150083044863205,-0.17390167992294125,0.0,1.0
1.0151899131403217,-0.1749585621326408,0.0,1.0
1.0153687396192896,-0.17599323478689266,0.0,1.0
1.015544715465591,-0.1770056861295878,0.0,1.0
1.015717775552088,-0.17799591525006095,0.0,1.0
1.01588785638603,-0.17896392214831167,0.0,1.0
1.0160548959494136,-0.1799097068243403,0.0,1.0
1.0162188336959115,-0.18083326927814664,0.0,1.0
1.016379610547834,-0.18173460950973078,0.0,1.0
1.0165371688931257,-0.1826137275190926,0.0,1.0
1.0166914525823991,-0.18347062330623223,0.0,1.0
1.0168424048995544,-0.18430528566932664,0.0,1.0
1.0169899765830597,-0.18511773661079642,0.0,1.0
1.0171341140401864,-0.18590796604916118,0.0,1.0
1.0172747668132955,-0.18667597326530377,0.0,1.0
1.0174118878636724,-0.18742176826632012,0.0,1.0
1.0175454243521058,-0.18814532165415704,0.0,1.0
1.0176753354643977,-0.1888466615803981,0.0,1.0
1.0178015751558915,-0.18952577990765176,0.0,1.0
1.01792410020016,-0.19018267601268316,0.0,1.0
1.018042868921455,-0.19081734989549243,0.0,1.0
1.0181578410772671,-0.19142980155607942,0.0,1.0
1.0182689778559983,-0.19202003099444417,0.0,1.0
1.0183762418746987,-0.19258803821058668,0.0,1.0
1.0184795971768728,-0.19313382320450703,0.0,1.0
1.0185790092303555,-0.19365738597620522,0.0,1.0
1.0186744436456425,-0.1941587198046894,0.0,1.0
1.0187658712675758,-0.1946378380182622,0.0,1.0
1.0188532606527414,-0.1950947344411854,0.0,1.0
1.0189365828643102,-0.19552940864188625,0.0,1.0
1.0190158115240933,-0.19594186614658768,0.0,1.0
1.0190909174849698,-0.1963320907122892,0.0,1.0
1.019161879122903,-0.1967000979106558,0.0,1.0
1.0192286723648745,-0.1970458832224679,0.0,1.0
1.0192912753496564,-0.19736944631205763,0.0,1.0
1.0193496676878506,-0.19767078717942546,0.0,1.0
1.0194038303960085,-0.19794990582457078,0.0,1.0
1.0194537458954387,-0.1982068022474939,0.0,1.0
1.019499398011105,-0.19844147644819482,0.0,1.0
1.0195407719706078,-0.19865392842667362,0.0,1.0
1.0195778544032497,-0.19884415818293014,0.0,1.0
1.0196106329020762,-0.19901216347666806,0.0,1.0
1.0196390978052257,-0.19915794896248015,0.0,1.0
1.019663239499826,-0.19928151236996164,0.0,1.0
1.0196830501863106,-0.19938285355522098,0.0,1.0
1.019698523696008,-0.19946197356374387,0.0,1.0
1.0197096544496822,-0.19951886930703697,0.0,1.0
1.0197164394550202,-0.19955354377766577,0.0,1.0
1.0197188763555156,-0.19956599607403633,0.0,1.0
1.019716964358855,-0.19955622614818447,0.0,1.0
1.0197107040793139,-0.19952423400011052,0.0,1.0
1.0197000975284118,-0.1994700196298144,0.0,1.0
1.0196851481150415,-0.19939358303729585,0.0,1.0
1.0196658606456868,-0.1992949242225552,0.0,1.0
1.019642241324729,-0.19917404318559245,0.0,1.0
1.019614297754843,-0.19903093992640733,0.0,1.0
1.019582039374593,-0.1988656166852624,0.0,1.0
1.0195454758002196,-0.19867806944345037,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
1.019543252856123,-0.198666666666666,0.0,1.0
