Distance,DirectionX,DirectionY,DirectionZ,X,Y,Z
1.0272162110090457,0.15745208347801695,0.1312725594313162,1.006553259532992,0.20004504419714553,-0.00014171690086928201,0.9999921663141487
1.027198077506627,0.15744565550132536,0.13126456563638658,1.0065367130390879,0.20003861622045394,-0.000158263394773428,0.999984172519219
1.0271902946639846,0.15743462674057518,0.13126329653062135,1.0065307492042914,0.20002758745970375,-0.0001642272295698799,0.9999829034134537
1.0271665003506214,0.15733631214664387,0.13126090015287087,1.0065221608117583,0.19992927286577244,-0.0001728156221030286,0.9999805070357033
1.0271438861017614,0.15723031519353753,0.13126456776309883,1.0065150912641647,0.1998232759126661,-0.00017988516969658086,0.9999841746459313
1.027125234636705,0.15705201982714428,0.13126753877272457,1.0065235867377957,0.19964498054627286,-0.00017138969606556032,0.999987145655557
1.0270904791947155,0.15687941502762817,0.13127021142123863,1.0065147213185797,0.19947237574675675,-0.00018025511528163563,0.9999898183040711
1.0270618192937184,0.15668288035454328,0.1312713204870763,1.0065159585150694,0.19927584107367186,-0.00017901791879193496,0.9999909273699088
1.0270106963900538,0.15645857327209234,0.1312784723968136,1.006497654187061,0.1990515339912209,-0.0001973222468003577,0.999998079279646
1.0269944397338657,0.15627714562815717,0.13128638758929503,1.0065082488190853,0.19887010634728575,-0.00018672761477600552,1.0000059944721276
1.0269502022102857,0.15611435315442548,0.1312913126007321,1.0064877667279077,0.19870731387355406,-0.00020720970595355936,1.0000109194835645
1.0268994987434261,0.15583012286627868,0.13129034861398217,1.0064802234387489,0.19842308358540725,-0.00021475299511242163,1.0000099554968147
1.0268802541418929,0.15554934049398722,0.13125480212436855,1.0065087084164095,0.1981423012131158,-0.0001862680174518072,0.999974409007201
1.026825589822593,0.15518320260262256,0.1312458641503401,1.0065106004235327,0.19777616332175113,-0.00018437601032861295,0.9999654710331726
1.0267912349392014,0.15487283811769822,0.1312435479185425,1.006523624482125,0.1974657988368268,-0.00017135195173634266,0.999963154801375
1.0267512820122293,0.1546384333784921,0.13123995640020195,1.0065193363037137,0.19723139409762067,-0.00017564013014759183,0.9999595632830344
1.0266834978467545,0.15423812561855516,0.13124172086710972,1.0065113967410741,0.19683108633768373,-0.00018357969278715025,0.9999613277499422
1.0266413434391297,0.1537628561263597,0.13125427799791387,1.0065394593950232,0.19635581684548828,-0.0001555170388380933,0.9999738848807463
1.0265892966634877,0.15348042928739727,0.1313869512294185,1.0065121636447785,0.19607339000652585,-0.00018281278908283127,1.000106558112251
1.0265290218983758,0.1531403235133363,0.13141908490388912,1.0064983006824617,0.1957332842324649,-0.0001966757513995887,1.0001386917867217
1.0264551785588063,0.15257500559311102,0.13146016779318953,1.0065034458248017,0.1951679663122396,-0.00019153060905963137,1.000179774676022
1.0264114337596768,0.1520970780545271,0.13149900257320768,1.0065261231571863,0.19469003877365568,-0.00016885327667504058,1.0002186094560401
1.0263501039451355,0.15169822785226428,0.13152168149250382,1.0065207857271081,0.19429118857139285,-0.0001741907067531745,1.0002412883753362
1.026278840166597,0.15110997938636228,0.13152649923407045,1.006535972456339,0.19370294010549086,-0.00015900397752233175,1.000246106116903
1.0262371241220687,0.1505287866116908,0.1315517967435207,1.0065772514978122,0.19312174733081938,-0.00011772493604911283,1.0002714036263531
1.0261605452477456,0.14994863017362522,0.13158025813990995,1.006582083819755,0.1925415908927538,-0.00011289261410629692,1.0002998650227424
1.0261148736592707,0.14926739988332416,0.1316075250909714,1.0066331702811842,0.19186036060245273,-6.180615267714629e-05,1.0003271319738039
1.026058190588054,0.14869733906960436,0.1316201281327574,1.0066582162573805,0.19129029978873294,-3.676017648079899e-05,1.0003397350155898
1.0259320483977281,0.1479800252142206,0.1316426061405231,1.0066323930159176,0.19057298593334918,-6.258341794374012e-05,1.0003622130233556
1.025898277503822,0.14728496038681085,0.1316758401464215,1.006695567578295,0.18987792110593943,5.911444336259564e-07,1.000395447029254
1.0257458383667115,0.14594607510770785,0.13162216040432514,1.0067421929653315,0.18853903582683643,4.721653147021776e-05,1.0003417672871575
1.0256156779501275,0.1450450405506157,0.13162309194356397,1.006739631954223,0.18763800126974428,4.465552036170273e-05,1.0003426988263964
1.025550639069337,0.14420247099040726,0.13163096577246716,1.0067934643722654,0.18679543170953583,9.848793840405712e-05,1.0003505726552997
1.0254733873398105,0.14341502551141444,0.13164509474965727,1.0068252863265186,0.18600798623054302,0.00013030989265727655,1.0003647016324897
1.0254025889262874,0.14243188534542242,0.13164950019858632,1.0068921972988891,0.185024846064551,0.0001972208650278251,1.0003691070814187
1.0252901880762382,0.14160505276930843,0.13166653916679522,1.0068922758621657,0.184198013488437,0.00019729942830437608,1.0003861460496277
1.0252434576960296,0.14069281385776194,0.13168809056449238,1.0069696357053701,0.18328577457689052,0.00027465927150882585,1.0004076974473248
1.0250875772522725,0.13987222602026525,0.13181355328803457,1.0069088710445537,0.18246518673939383,0.00021389461069243332,1.0005331601708671
1.0249365935177135,0.13894411132170206,0.1318784052040616,1.0068751156531373,0.18153707204083064,0.00018013921927595433,1.000598012086894
1.0248381406148324,0.13802823675586223,0.13190407361466397,1.0068975710451027,0.1806211974749908,0.00020259461124139122,1.0006236804974964
1.024729497061453,0.13702655093029145,0.13193165270221135,1.0069202086874887,0.17961951164942003,0.000225232253627361,1.0006512595850439
1.0245994162571526,0.13593342256928084,0.13194575356165153,1.006934071816448,0.17852638328840942,0.00023909538258659602,1.000665360444484
1.0244874763333942,0.1348133227450458,0.13161775258488423,1.007013712629202,0.17740628346417436,0.0003187361953407297,1.0003373594677167
1.0243949121425466,0.133807943641081,0.1315144922928909,1.0070672182811382,0.17640090436020958,0.0003722418472769107,1.0002340991757233
1.0242832453192714,0.132808481455058,0.1314792765572276,1.0070904536078424,0.17540144217418657,0.00039547717398114024,1.0001988834400601
1.0241656875967686,0.13161398440844832,0.13146822924941098,1.0071292442920454,0.1742069451275769,0.00043426785818412306,1.0001878361322434
1.0240545004179347,0.13047380865629776,0.1314643504319594,1.0071650123416969,0.17306676937542634,0.00047003590783556426,1.000183957314792
1.0239279316129757,0.12935362081076532,0.1314648994523372,1.0071806986382061,0.1719465815298939,0.0004857222043448406,1.0001845063351698
1.0238284787554521,0.1282023938594449,0.13146893892977857,1.007226193245726,0.17079535457857348,0.0005312168118647431,1.000188545812611
1.0235931639327938,0.1271314852244646,0.13126514122266944,1.007149486732676,0.16972444594359318,0.0004545102988147143,0.9999847481055019
1.0234202225137792,0.12594338551898235,0.13119043523554408,1.0071326239639287,0.16853634623811092,0.00043764753006736434,0.9999100421183765
1.02327699521205,0.12470999415853247,0.1311539997643891,1.0071453770111074,0.16730295487766106,0.0004504005772461017,0.9998736066472216
1.02315911942442,0.12347712354225689,0.131128834572803,1.007180846387198,0.16607008426138548,0.0004858699533367705,0.9998484414556355
1.0230303893339294,0.12221020907733572,0.13110403683862315,1.0072077933214127,0.1648031697964643,0.0005128168875514483,0.9998236437214556
1.0228847240315841,0.12092144792726713,0.13107938643488262,1.0072185886693221,0.16351440864639571,0.0005236122354608241,0.999798993317715
1.022663104612709,0.11988244388062214,0.13080986949861856,1.0071526865826124,0.1624754045997507,0.0004577101487510671,0.9995294763814511
1.0224937882700045,0.11855410128922664,0.1306683048216361,1.0071565377827447,0.1611470620083552,0.0004615613488834214,0.9993879117044686
1.0223309813918262,0.11729070385445009,0.1305836618037362,1.0071500652506242,0.15988366457357867,0.00045508881676292745,0.9993032686865686
1.0221826498317066,0.1159598353752945,0.1305232796735106,1.0071614800403905,0.15855279609442308,0.00046650360652922274,0.9992428865563431
1.0220377638766953,0.11451500070207424,0.1304698434214549,1.0071866417836557,0.1571079614212028,0.0004916653497943901,0.9991894503042873
1.0220514294967888,0.11343809592108361,0.1304531615743045,1.0073246102937015,0.1560310566402122,0.0006296338598401618,0.999172768457137
1.0219766739968865,0.1122796199145618,0.13040651271910017,1.0073845614307952,0.15487258063369036,0.0006895849969339451,0.9991261196019326
1.021866210065354,0.11095220839439583,0.13035344975639515,1.00742636068243,0.1535451691135244,0.0007313842485687783,0.9990730566392276
1.021747799624134,0.10951688988056436,0.13029858623180277,1.0074704933802698,0.15210985059969295,0.0007755169464085387,0.9990181931146352
1.0216281898658919,0.1080479002474743,0.13024651548770677,1.0075145898927134,0.15064086096660287,0.0008196134588520643,0.9989661223705393
1.0215260999719502,0.1067561838967771,0.13019915047235703,1.007554923312109,0.14934914461590568,0.0008599468782477526,0.9989187573551894
1.0214170850735593,0.10532334438231211,0.13013813307210076,1.0076028751595305,0.1479163051014407,0.0009078987256692095,0.9988577399549332
1.0212073722555843,0.10416595208764845,0.1300070991790967,1.007527756046134,0.14675891280677703,0.0008327796122726827,0.9987267060619291
1.0210787318682244,0.10295943220074891,0.1299219398864003,1.007532368946608,0.14555239291987748,0.0008373925127467263,0.9986415467692328
1.0209834228710872,0.10172495784699316,0.1298412751006956,1.0075714750028049,0.14431791856612175,0.0008764985689435623,0.9985608819835281
1.0208830636158368,0.10032848773459743,0.12976617288921924,1.007619490293536,0.142921448453726,0.000924513859674736,0.9984857797720517
1.0207568676481547,0.09881936158145703,0.1297187198708072,1.0076468603719322,0.1414123223005856,0.0009518839380708854,0.9984383267536396
1.020700381198547,0.09753152812623592,0.12966820973156812,1.0077216487749463,0.1401244888453645,0.0010266723410849998,0.9983878166144006
1.0206835665656906,0.09691673981992595,0.12994508481880399,1.0077282636710423,0.13950970053905454,0.001033287237180991,0.9986646917016364
1.0205906421110207,0.09586129000224398,0.1300551250078539,1.0077209329822445,0.13845425072137257,0.0010259565483832223,0.9987747318906863
1.0204895867501118,0.09455171904798092,0.13010440346118313,1.007735939114886,0.13714467976710948,0.0010409626810246042,0.9988240103440156
1.0204587587725449,0.09341110665254831,0.13010003494376035,1.007811627398951,0.1360040673716769,0.0011166509650897272,0.9988196418265928
1.0204308725597442,0.09216808014950073,0.13006181918433748,1.0079027403736116,0.1347610408686293,0.001207763939750306,0.9987814260671699
1.0203074455399435,0.09067895698763391,0.13003455575007153,1.007916556400801,0.1332719177067625,0.0012215799669397231,0.998754162632904
1.0201593005301246,0.090083038044149,0.13034657692303375,1.0077797403764164,0.13267599876327757,0.0010847639425550781,0.9990661838058662
1.0200956221774986,0.08925062687049451,0.130459679572242,1.007774712570475,0.13184358758962308,0.0010797361366137181,0.9991792864550745
1.0200091241153948,0.08811017164713966,0.13048911868364585,1.007783575754176,0.13070313236626824,0.001088599320314687,0.9992087255664783
1.0198968999552966,0.086805122738053,0.13052032070214128,1.0077791517218257,0.12939808345718157,0.0010841752879644506,0.9992399275849737
1.0198557897914535,0.08566207007604168,0.13054560074695315,1.0078321099476881,0.12825503079517026,0.0011371335138268268,0.9992652076297857
1.019850101635252,0.08458082948911702,0.13054658605884661,1.0079174817682037,0.1271737902082456,0.0012225053343424275,0.9992661929416791
1.0197719114202768,0.08349757868027993,0.13073299753881323,1.0079045642834101,0.1260905393994085,0.0012095878495488321,0.9994526044216456
1.019681690302344,0.08223234905967902,0.13085242565304206,1.0079018834895468,0.1248253097788076,0.001206907055685491,0.9995720325358746
1.0196460650463515,0.08114812700821844,0.13091244886049677,1.0079457710713433,0.12374108772734702,0.0012507946374820111,0.9996320557433293
1.0196209230477953,0.0800400343545944,0.13091991627945138,1.0080081649991584,0.12263299507372298,0.001313188565297052,0.9996395231622839
1.019547815342433,0.07872401708618942,0.13094187678428804,1.0080348828872863,0.121316977805318,0.001339906453424966,0.9996614836671205
1.0194871584062606,0.07746323247517671,0.13098273569252777,1.008065846970717,0.12005619319430529,0.001370870536855806,0.9997023425753602
1.019489890518703,0.07627887845793155,0.13106242648087316,1.0081485665518704,0.11887183917706012,0.0014535901180090516,0.9997820333637056
1.019465287836587,0.07502192678306967,0.1311110603689835,1.0082117136149444,0.11761488750219824,0.0015167371810831387,0.999830667251816
1.0193890009000417,0.07362690305084342,0.13115446983250878,1.0082317080050067,0.116219863769972,0.0015367315711454221,0.9998740767153412
1.0193479818621678,0.07232420524200606,0.13120741598241334,1.008277662735611,0.11491716596113463,0.001582686301749625,0.9999270228652458
1.0193403493555853,0.07119994077750508,0.13121241441708156,1.0083492977448987,0.11379290149663365,0.0016543213110373767,0.999932021299914
1.0193011976227542,0.06995037202970504,0.13122898401018218,1.0083950164850422,0.11254333274883362,0.001700040051180851,0.9999485908930146
1.0192740097063075,0.0680836215897543,0.13127005400873182,1.0084899297671022,0.11067658230888287,0.0017949533332408674,0.9999896608915643
1.0192791315605672,0.06654861859805614,0.13130066671561408,1.008593644019018,0.10914157931718471,0.001898667585156666,1.0000202735984465
1.0192970006619544,0.06526464595534612,0.13131557890048245,1.008693680859419,0.1078576066744747,0.001998704425557607,1.000035185783315
1.0192542116007033,0.06384505348751267,0.13133638100822553,1.008738515573404,0.10643801420664124,0.002043539139542805,1.000055987891058
1.0192161227280379,0.06243425470099854,0.1313663406428812,1.0087844342841916,0.1050272154201271,0.002089457850330323,1.0000859475257136
1.0192230027067963,0.06119702321849317,0.13138648737693193,1.008864561177807,0.10378998393762175,0.002169584743945796,1.0001060942597644
1.0189098898042186,0.06055512335257489,0.13104156915656903,1.0086318980057218,0.10314808407170346,0.0019369215718605393,0.9997611760394015
1.0186502707501341,0.05954328030543304,0.13079886802184537,1.0084614299234071,0.10213624102456162,0.0017664534895458495,0.9995184749046778
1.0185299032200157,0.05832839399405363,0.1307173106114664,1.0084213778413553,0.1009213547131822,0.001726401407494027,0.9994369174942989
1.0184888520707402,0.057217682385215206,0.13065948346437037,1.0084510848084933,0.09981064310434379,0.001756108374632026,0.9993790903472028
1.0184414071483667,0.05604767793669271,0.13061278912920915,1.008474850126923,0.09864063865582129,0.001779873693061651,0.9993323960120416
1.018384399931456,0.054692156791178656,0.1305799956489346,1.0084959118968857,0.09728511751030723,0.0018009354630244,0.9992996025317671
1.0183625149561022,0.05324040273439735,0.13071855530111356,1.0085334834478696,0.09583336345352592,0.0018385070140083393,0.999438162183946
1.0183695446482666,0.052018242226873665,0.13078284083207115,1.0085961539520925,0.09461120294600224,0.0019011775182311563,0.9995024477149036
1.0183570823627586,0.05067156140430351,0.13078348355903915,1.0086519851701734,0.09326452212343209,0.0019570087363121047,0.9995030904418716
1.018302724704084,0.04929112128065746,0.13077870785215415,1.0086661851102323,0.09188408199978604,0.001971208676371017,0.9994983147349866
1.018285933813444,0.048013127163232965,0.1307856533068735,1.0087099836795086,0.09060608788236155,0.0020150072456472934,0.999505260189706
1.0182920810092142,0.04688086900396898,0.13077345749253186,1.0087710039661726,0.08947382972309756,0.0020760275323112864,0.9994930643753643
1.018168849579043,0.04554416130086873,0.13112118240668166,1.008662674504165,0.08813712201999731,0.001967698070303614,0.9998407892895141
1.018051624724065,0.04416698716351346,0.13137738837342047,1.0085722736364529,0.08675994788264203,0.0018772972025915546,1.0000969952562528
1.0180267714359845,0.04296725079386561,0.1314829637096616,1.0085852562038065,0.08556021151299419,0.001890279769945158,1.000202570592494
1.018034236560874,0.04177877438925431,0.13152966478829783,1.0086366756405762,0.08437173510838289,0.001941699206714942,1.0002492716711302
1.0180064704942706,0.04041199868050485,0.13155642882504584,1.0086607721617071,0.08300495939963343,0.0019657957278458316,1.0002760357078784
1.017973023621727,0.03905246520819601,0.13159727850988037,1.0086752643857904,0.08164542592732459,0.0019802879519290606,1.000316885392713
1.018062420052171,0.03804296227280377,0.13186375968697409,1.0087693650370246,0.08063592299193234,0.002074388603163335,1.0005833665698065
1.0181438751266616,0.036912876264588425,0.13207062768105143,1.00886645286404,0.079505836983717,0.002171476430178787,1.000790234563884
1.0181303156344665,0.03560986814893975,0.13216643658364186,1.0088869297711207,0.07820282886806833,0.0021919533372594113,1.0008860434664744
1.0181135646770076,0.03433839438885305,0.13223228725842193,1.008905519141118,0.07693135510798163,0.002210542707256735,1.0009518941412543
1.0181284806880495,0.03320533873822981,0.13228180523848926,1.0089521084849165,0.07579829945735839,0.002257132051055155,1.0010014121213218
1.0181337055163164,0.03191401911229325,0.1323176655046938,1.0089943048904784,0.07450697983142182,0.002299328456617067,1.0010372723875263
1.0180170731774705,0.030620397813118847,0.13204621317410453,1.0089522539479958,0.07321335853224742,0.0022572775141345147,1.000765820056937
1.017949246449007,0.029391937410972735,0.1318512339044093,1.0089457821272299,0.07198489813010131,0.0022508056933685516,1.0005708407872418
1.0179510112842378,0.02824082657902192,0.13177624910508673,1.008990272549542,0.0708337872981505,0.0022952961156808005,1.0004958559879191
1.017941396399887,0.026909585918252394,0.13174632071570133,1.0090208377028418,0.06950254663738097,0.002325861268980489,1.0004659275985337
1.017900182818395,0.025517880255641417,0.1317513580999397,1.0090147963031009,0.06811084097476999,0.00231981986923957,1.000470964982772
1.0178999826096713,0.02428365460386514,0.1317683262320487,1.0090429009578705,0.06687661532299372,0.002347924524009226,1.000487933114881
1.0178604183316444,0.023018573663169818,0.1317433448283364,1.0090358247541276,0.06561153438229839,0.0023408483202662644,1.000462951711169
1.017790500619881,0.02165793460232245,0.1317211556977168,1.0089983085577245,0.06425089532145102,0.0023033321238632443,1.0004407625805491
1.0177550528288128,0.020275599211803316,0.13173273246949593,1.0089897704720765,0.06286855993093189,0.0022947940382151977,1.0004523393523284
1.0177764478675513,0.019069914504593076,0.13173672199486697,1.0090344814972723,0.06166287522372165,0.0023395050634109626,1.0004563288776995
1.017825515107685,0.017744296772709212,0.1317260392617023,1.0091094837224828,0.060337257491837784,0.0024145072886214702,1.0004456461445348
1.017807829350387,0.01634890214934646,0.13172694691363737,1.009115077761416,0.05894186286847504,0.002420101327554658,1.0004465537964697
1.0177323378586856,0.014892638792965134,0.13170528899105213,1.0090642207034866,0.05748559951209371,0.002369244269625259,1.0004248958738846
1.0176969006970253,0.013613896325764695,0.13166283154565728,1.0090520949090502,0.05620685704489327,0.002357118475188935,1.0003824384284896
1.0176893256072121,0.012252429509536582,0.13163257012814783,1.0090658777082402,0.05484539022866516,0.0023709012743788893,1.0003521770109802
1.0176636645788337,0.010815533891083,0.13163419360691145,1.0090562392162914,0.053408494610211577,0.002361262782430096,1.0003538004897439
1.0176727661856277,0.009514362612328901,0.13163438181013687,1.0090784966663862,0.05210732333145748,0.0023835202325248606,1.0003539886929693
1.0177126652076351,0.008320370268747457,0.13161426420192698,1.0091319415662734,0.05091333098787603,0.0024369651324120944,1.0003338710847594
1.0176892465421925,0.007209426834984875,0.13168499417335977,1.0091076031083759,0.04980238755411345,0.002412626674514584,1.0004046010561922
1.0176666539191899,0.006010062510350195,0.13176089734204732,1.0090827287014572,0.04860302322947877,0.0023877522675959106,1.0004805042248797
1.0176969661842252,0.0048542642832379666,0.1317998811040054,1.0091145008639066,0.04744722500236654,0.002419524430045339,1.0005194879868378
1.0177478174152113,0.0036726646512934375,0.13180849310186565,1.00916966497586,0.04626562537042201,0.0024746885419986153,1.0005280999846982
1.017761713940312,0.0023663384784780657,0.13181695751037809,1.0091863817485696,0.04495929919760664,0.0024914053147082615,1.0005365643932105
1.0177770347444268,0.0010948192669443819,0.1318357364805224,1.0092015414546274,0.043687779986072955,0.0025065650207660717,1.000555343363355
1.0178528700783978,-0.00030836188255893874,0.13199905892108327,1.0092571238349017,0.04228459883656964,0.0025621474010404377,1.0007186658039158
1.0179320478521843,-0.0017602029447191642,0.1321729537189538,1.0093127699754576,0.04083275777440941,0.0026177935415963027,1.0008925606017862
1.0179730778368872,-0.003239108555477074,0.13226635671360662,1.0093383013128288,0.039353852163651504,0.002643324878967457,1.000985963596439
1.0180153402033518,-0.004667381435924549,0.1323388698298857,1.0093659068115841,0.037925579283204024,0.0026709303777228133,1.0010584767127182
1.0180824571184135,-0.005897242179109689,0.1323832762439517,1.0094213349981067,0.036695718540018886,0.0027263585642454125,1.001102883126784
1.018150289848162,-0.007206636653204392,0.1324216778027447,1.0094761709585613,0.03538632406592418,0.002781194524700048,1.0011412846855772
1.0182440199450218,-0.008554470708416431,0.13254450501016815,1.009544127428788,0.034038490010712144,0.0028491509949266636,1.0012641118930006
1.0183463567864355,-0.009805559099335242,0.13267099038833724,1.0096193075690003,0.032787401619793335,0.0029243311351390133,1.0013905972711696
1.0184252233345488,-0.010997476755126084,0.13273700282292222,1.0096779739446298,0.03159548396400249,0.0029829975107684703,1.0014566097057547
1.018480918015199,-0.012341884855967815,0.1327865827688869,1.00971200098346,0.03025107586316076,0.0030170245495986237,1.0015061896517194
1.0185264000196348,-0.013798434236206558,0.1328433316669939,1.0097315151468402,0.028794526482922016,0.003036538712978931,1.0015629385498264
1.0185828244824975,-0.015100366201825983,0.13288456882909794,1.009764516114103,0.027492594517302592,0.0030695396802415953,1.0016041757119303
1.0186747348751266,-0.016081272024736245,0.1326890540251535,1.009867842665554,0.02651168869439233,0.0031728662316927725,1.001408660907986
1.0187453163581286,-0.0171232391787277,0.13246223109222482,1.0099515283069673,0.025469721540400874,0.0032565518731060283,1.0011818379750572
1.0187852313671044,-0.018377992139094582,0.13240000251598788,1.0099778729720632,0.024214968580033993,0.003282896538201907,1.0011196093988204
1.0188430070853554,-0.019567564551877928,0.13237601962497544,1.0100170188451938,0.023025396167250647,0.003322042411332493,1.001095626507808
1.0189110717870395,-0.020794540581007586,0.13236079095140885,1.0100631671424953,0.02179842013812099,0.0033681907086340335,1.0010803978342413
1.0189619364581142,-0.02215419747582783,0.1323542523120293,1.010086366234695,0.020438763243300746,0.003391389800833755,1.0010738591948618
1.0189249548412431,-0.023507946794064847,0.13209903125434758,1.010051850880736,0.01908501392506373,0.0033568744468746026,1.00081863813718
1.0188888167491208,-0.024782626617243845,0.1317766435539727,1.0100271676357513,0.01781033410188473,0.003332191201889989,1.0004962504368051
1.0189249750981713,-0.026086681016969596,0.13163745398575116,1.010048862386402,0.01650627970215898,0.003353885952540603,1.0003570608685837
1.0189564134133684,-0.02747641713411966,0.13156094996774284,1.0100536222448178,0.015116543585008916,0.003358645810956462,1.0002805568505753
1.0189945348395602,-0.028813860579490633,0.13151630553910018,1.0100607000476831,0.013779100139637943,0.003365723613821814,1.0002359124219327
1.0190578335861598,-0.03006222840187459,0.1314747646720212,1.0100936263709246,0.012530732317253986,0.0033986499370632917,1.0001943715548536
1.0190208839728487,-0.03142792686351397,0.13151397281835522,1.0100096306406374,0.011165033855614605,0.003314654206776124,1.0002335797011876
1.0189344491872712,-0.03288624523756364,0.13158996377515672,1.0098661398244113,0.009706715481564938,0.0031711633905500136,1.0003095706579892
1.0189388311333323,-0.034181718849992285,0.13160462102800724,1.0098256788746616,0.00841124186913629,0.0031307024408002704,1.0003242279108397
1.0190126622226527,-0.03542601996824569,0.13157920260263153,1.0098605851301614,0.007166940750882887,0.003165608696300115,1.000298809485464
1.0190724052971123,-0.03680009016742634,0.13154136435675917,1.009876609712074,0.005792870551702238,0.0031816332782126366,1.0002609712395916
1.01911443257461,-0.0381905723265455,0.13152530582295524,1.0098695161155054,0.004402388392583077,0.0031745396816440508,1.0002449127057877
1.0192130370312193,-0.03929781832986452,0.13167004681916356,1.009907779344198,0.0032951423892640525,0.003212802910336654,1.000389653701996
1.019359059409924,-0.04031433346002086,0.13187216945611682,1.009988571835792,0.002278627259107713,0.003293595401930638,1.0005917763389494
1.019448204883385,-0.041604464029872515,0.13193168303030728,1.0100184511240762,0.0009884966892560604,0.003323474690214878,1.0006512899131397
1.0194959371293932,-0.04290356345611624,0.13195897810916946,1.010008788238759,-0.00031060273698766544,0.0033138118048976484,1.000678584992002
1.0195811007837878,-0.04411987532825212,0.1319759005164655,1.0100401839099986,-0.0015269146091235475,0.003345207476137313,1.000695507399298
1.0196843834887732,-0.04535810693279385,0.1319770309580242,1.010089369647841,-0.002765146213665276,0.0033943932139797184,1.0006966378408566
1.0198294043153864,-0.04660074329388665,0.13205725872123192,1.0101687438326576,-0.004007782574758076,0.0034737673987963458,1.0007768656040643
1.0200141241658836,-0.047727101909737314,0.13221069733587648,1.0102826041975792,-0.005134141190608739,0.0035876277637179044,1.000930304218709
1.0201812095337435,-0.048840960175699236,0.13231035267400795,1.0103850145688358,-0.00624799945657066,0.0036900381349744826,1.0010299595568404
1.0203017971852515,-0.05006865903569275,0.13236076485982357,1.0104399284588306,-0.0074756983165641736,0.0037449520249692725,1.001080371742656
1.0203740905082463,-0.05139894253845507,0.1324059482068327,1.0104402515903734,-0.008805981819326493,0.003745275156512129,1.0011255550896652
1.0204604382785958,-0.05269763981336056,0.13245821489673362,1.0104538307519222,-0.010104679094231982,0.003758854318060889,1.0011778217795662
1.0205557919892292,-0.05394333527095254,0.13250008550319758,1.0104788284079433,-0.011350374551823965,0.003783851974082042,1.0012196923860301
1.0206321162309613,-0.055271400703753054,0.13252815455274747,1.0104804161215675,-0.012678439984624479,0.0037854396877061713,1.00124776143558
1.0207099781145252,-0.056650445458858674,0.13255723675203007,1.0104789120541913,-0.014057484739730099,0.00378393562032997,1.0012768436348625
1.020804997907881,-0.05794140909118002,0.13257681749243766,1.0104991722168413,-0.015348448372051446,0.003804195782979969,1.00129642437527
1.0209187899597676,-0.05921432477434064,0.13258837726598122,1.010538770576665,-0.016621364055212064,0.0038437941428037803,1.0013079841488137
1.0210196541688288,-0.06059230040907115,0.13261181038651948,1.0105559073433095,-0.01799933968994257,0.003860930909448168,1.001331417269352
1.0211385827732742,-0.062024942752938204,0.1325877833576898,1.0105923023603827,-0.01943198203380963,0.0038973259265213667,1.0013073902405223
1.021280368591864,-0.06340244983191774,0.13251456602413947,1.010659847197139,-0.020809489112789167,0.0039648707632777835,1.001234172906972
1.0214010659439294,-0.06472447832725131,0.1324761344375412,1.010702975543806,-0.022131517608122736,0.004007999109944649,1.0011957413203736
1.0215073318892613,-0.06614742157855912,0.1324748830869669,1.0107183884857578,-0.02355446085943054,0.004023412051896491,1.0011944899697993
1.0216144245511034,-0.06757113610737756,0.13248176529705405,1.0107315554456182,-0.02497817538824898,0.004036579011756913,1.0012013721798865
