Timestamp,Distance,DirectionX,DirectionY,DirectionZ
1709457684.015,0.99996954,-0.025174443,0.13050939,0.9910967
1709457684.033,1.0000623,-0.025279772,0.1306217,0.99117285
1709457684.0500002,1.0001142,-0.025346104,0.13072273,0.99121016
1709457684.066,1.0001373,-0.02544928,0.13081056,0.9912192
1709457684.0830002,1.000113,-0.025610942,0.13088816,0.9911803
1709457684.1000001,1.0000913,-0.025794517,0.13095914,0.9911443
1709457684.117,1.0000142,-0.025938857,0.13089204,0.9910716
1709457684.1330001,0.99993676,-0.026038047,0.13081111,0.99100155
1709457684.15,0.9998727,-0.026101131,0.1307948,0.99093735
1709457684.1660001,0.99980414,-0.026134927,0.1308096,0.99086535
1709457684.183,0.9997215,-0.026172351,0.13084818,0.99077594
1709457684.2000003,0.9996139,-0.026199035,0.13090238,0.9906594
1709457684.217,0.9996236,-0.02629342,0.13087419,0.99067044
1709457684.2340002,0.9996884,-0.026418608,0.13092646,0.9907256
1709457684.25,0.99979436,-0.026580896,0.13112682,0.9908017
1709457684.2670002,0.99994344,-0.026772987,0.13136956,0.9909148
1709457684.2840002,1.0000725,-0.026978966,0.13161086,0.9910074
1709457684.301,1.0001707,-0.027201828,0.131838,0.9910702
1709457684.3170002,1.0001738,-0.027633015,0.13203834,0.9910348
1709457684.334,1.0001916,-0.028010707,0.1321943,0.9910213
1709457684.351,1.00025,-0.028231606,0.13231796,0.9910575
1709457684.367,1.000259,-0.028393652,0.13241528,0.99104905
1709457684.384,1.0001792,-0.028509047,0.13247967,0.99095654
1709457684.401,1.0000356,-0.028572205,0.13250105,0.99080694
1709457684.4180002,0.9997048,-0.028781708,0.13247232,0.99047077
1709457684.434,0.9993822,-0.028948747,0.13241643,0.99014777
1709457684.4510002,0.9991719,-0.028987955,0.1323449,0.9899439
1709457684.468,0.9990168,-0.029007021,0.13227734,0.9897959
1709457684.4840002,0.9988769,-0.029028121,0.13221252,0.98966277
1709457684.5010002,0.9986945,-0.029049464,0.13213933,0.98948777
1709457684.5180001,0.9983614,-0.029288325,0.13209,0.9891511
1709457684.535,0.99803275,-0.029487502,0.13201363,0.98882365
1709457684.551,0.9978039,-0.029544037,0.13191512,0.9886042
1709457684.568,0.99763304,-0.029568229,0.1318348,0.9884417
1709457684.585,0.99748296,-0.029616978,0.13178238,0.98829573
1709457684.601,0.9973434,-0.029708017,0.13175015,0.9881565
1709457684.618,0.9972222,-0.029823076,0.1317327,0.988033
1709457684.6350002,0.9971103,-0.02993,0.13172558,0.9879178
1709457684.652,0.9969547,-0.030184083,0.13189933,0.9877298
1709457684.6680002,0.9968648,-0.030366395,0.13198899,0.9876215
1709457684.685,0.99680644,-0.030537609,0.13205802,0.9875481
1709457684.7020001,0.99674153,-0.030689608,0.13212036,0.98746955
1709457684.719,0.9966684,-0.030805428,0.13216296,0.9873864
1709457684.7350001,0.99660045,-0.030897167,0.13218904,0.9873114
1709457684.752,0.9965017,-0.030879583,0.1320664,0.98722875
1709457684.769,0.9964011,-0.030887198,0.13200438,0.98713523
1709457684.7860003,0.9962978,-0.0309132,0.13196707,0.9870351
1709457684.802,0.9962027,-0.03096934,0.13194652,0.98694015
1709457684.818,0.99587995,-0.031054113,0.1319952,0.98660517
1709457684.835,0.99558437,-0.031132523,0.13204029,0.9862983
1709457684.851,0.99543583,-0.03120559,0.13207963,0.9861408
1709457684.868,0.9953572,-0.03129876,0.13215572,0.9860483
1709457684.8850002,0.9953181,-0.031396687,0.13226105,0.9859916
1709457684.902,0.9952933,-0.031460058,0.1323899,0.98594725
1709457684.9180002,0.9952676,-0.031498175,0.1325531,0.9858982
1709457684.935,0.9952231,-0.031537734,0.13275367,0.98582494
1709457684.9520001,0.99548286,-0.03138039,0.13288806,0.9860741
1709457684.968,0.99557024,-0.031351242,0.13311367,0.98613286
1709457684.986,0.99558055,-0.03138541,0.13339144,0.9861046
1709457685.002,0.9955459,-0.031446707,0.13373956,0.9860205
1709457685.019,0.9954721,-0.031524356,0.13420591,0.98588014
1709457685.0360003,0.9954052,-0.031590488,0.13481408,0.9857275
1709457685.053,0.9952719,-0.03177413,0.13559872,0.9854794
1709457685.0700002,0.99538696,-0.031986523,0.13664952,0.98544353
1709457685.0870001,0.9955597,-0.0323052,0.13798538,0.9854215
1709457685.1030002,0.99567276,-0.03272469,0.13959065,0.98529583
1709457685.1200001,0.99582344,-0.032840963,0.14142817,0.98518217
1709457685.137,0.9961052,-0.032938156,0.14353848,0.98515856
1709457685.1540003,0.9965724,-0.033198316,0.1459865,0.9852626
1709457685.17,0.9970863,-0.033630203,0.14881656,0.98534447
1709457685.1870003,0.9975189,-0.03432638,0.1520495,0.9852647
1709457685.204,0.99788326,-0.035278033,0.15565646,0.98503685
1709457685.2200003,0.99815565,-0.036321517,0.1595766,0.9846476
1709457685.237,0.9985663,-0.037486073,0.16376793,0.984332
1709457685.2540002,0.9991332,-0.038773578,0.16828205,0.984096
1709457685.2710001,0.99987006,-0.040197585,0.17316428,0.98394024
1709457685.2870002,1.0007639,-0.041753266,0.17834926,0.9838579
1709457685.3040001,1.0017252,-0.04340433,0.18374088,0.98377264
1709457685.321,1.0028716,-0.045049105,0.18903565,0.9838636
1709457685.3370001,1.0041349,-0.04673909,0.19449511,0.98400915
1709457685.354,1.0054432,-0.048547026,0.20019643,0.98411417
1709457685.371,1.0067861,-0.050459307,0.20601323,0.9841904
1709457685.388,1.0081648,-0.052469213,0.21188729,0.9842495
1709457685.4040003,1.0095966,-0.05450565,0.21779802,0.9843162
1709457685.421,1.0111104,-0.056453872,0.22372885,0.98443013
1709457685.4380002,1.0127473,-0.058279555,0.22968818,0.9846339
1709457685.454,1.0143051,-0.060013246,0.23557565,0.9847423
1709457685.4710002,1.0159589,-0.061694216,0.24137545,0.9849386
1709457685.4880002,1.017934,-0.06332618,0.24715021,0.98544204
1709457685.505,1.0200998,-0.06492476,0.2528606,0.98612875
1709457685.5210001,1.0224233,-0.06650601,0.25850326,0.9869662
1709457685.538,1.0247706,-0.068071276,0.2640425,0.9878273
1709457685.555,1.0269858,-0.069624886,0.2693218,0.9885938
1709457685.572,1.029215,-0.07121548,0.27441722,0.9893973
1709457685.588,1.0316819,-0.072887376,0.2794823,0.9904265
1709457685.605,1.0342358,-0.074591205,0.28441995,0.991557
1709457685.6220002,1.0367949,-0.07632613,0.28920174,0.9927137
1709457685.639,1.0392963,-0.0780717,0.29377633,0.9938496
1709457685.6550002,1.0415744,-0.07968822,0.29775286,0.9949222
1709457685.672,1.0437615,-0.08124651,0.30141246,0.9959857
1709457685.6890001,1.0460529,-0.08286272,0.3051687,0.99711215
1709457685.7050002,1.0483857,-0.084486365,0.30882037,0.99830097
1709457685.7220001,1.0507387,-0.08601843,0.31235486,0.9995435
1709457685.739,1.0530686,-0.087421,0.31567052,1.0008312
1709457685.756,1.055246,-0.08857986,0.31845802,1.0021389
1709457685.772,1.0572982,-0.089638546,0.32095394,1.0034106
1709457685.789,1.0593213,-0.0907643,0.3235269,1.0046163
1709457685.8060002,1.0613062,-0.091805086,0.32598847,1.0058203
1709457685.821,1.0632838,-0.09276135,0.32834798,1.0070528
1709457685.8390002,1.0651498,-0.09360488,0.3305323,1.0082314
1709457685.855,1.0663513,-0.094523326,0.33247623,1.0087764
1709457685.8720002,1.0672239,-0.09541759,0.33420748,1.009043
