Timestamp,Distance,DirectionX,DirectionY,DirectionZ
1710215510.5570002,1.1304073,0.15888275,0.32041237,1.07234
1710215510.574,1.1342783,0.16501318,0.32006,1.0756019
1710215510.5900002,1.1379565,0.17061742,0.31958798,1.0787485
1710215510.6069999,1.1414311,0.17580253,0.3189961,1.0817578
1710215510.624,1.1446435,0.18060705,0.3182865,1.0845661
1710215510.6399999,1.1474271,0.1856788,0.31778356,1.0867962
1710215510.657,1.1498071,0.18977284,0.31698436,1.0888358
1710215510.674,1.1517382,0.19311805,0.31600323,1.0905724
1710215510.691,1.1531897,0.19578646,0.31487632,1.0919555
1710215510.707,1.154118,0.19785161,0.31359893,1.0929313
1710215510.724,1.1544404,0.19932969,0.31217206,1.0934116
1710215510.7410002,1.1534282,0.19945411,0.31058228,1.0927732
1710215510.757,1.1521826,0.19947411,0.30890122,1.0919317
1710215510.7740002,1.1504314,0.19908245,0.30712247,1.0906578
1710215510.791,1.1480948,0.19820754,0.30523595,1.088883
1710215510.808,1.1451125,0.19683982,0.30319998,1.0865571
1710215510.824,1.1414362,0.19496273,0.3009875,1.0836387
1710215510.841,1.137065,0.19239233,0.29927427,1.0799708
1710215510.858,1.1319443,0.1893156,0.29692242,1.0757762
1710215510.874,1.126156,0.18553074,0.2942221,1.0710925
1710215510.891,1.1197962,0.18089966,0.29126266,1.0660135
1710215510.908,1.112996,0.17539975,0.28806147,1.0606675
1710215510.9250002,1.105839,0.16913773,0.28460664,1.0551168
1710215510.941,1.0978708,0.16159393,0.2814205,1.0488138
1710215510.9580002,1.089944,0.15372251,0.2777012,1.0427029
1710215510.975,1.0819372,0.14520825,0.2737017,1.0366243
1710215510.992,1.0739692,0.13598473,0.26951438,1.0306697
1710215511.009,1.0662192,0.126146,0.26516217,1.0249876
1710215511.026,1.0587615,0.11580696,0.26066414,1.0196171
1710215511.0430002,1.0520349,0.105339356,0.25609955,1.0149355
1710215511.06,1.0451714,0.09423866,0.2514457,1.0100877
1710215511.0760002,1.0383557,0.08265808,0.24673843,1.0052216
1710215511.093,1.0317167,0.07061508,0.24200505,1.0004431
1710215511.1090002,1.0254288,0.058151186,0.23725487,0.99590796
1710215511.125,1.0196248,0.0453785,0.23248218,0.99172956
1710215511.1420002,1.0145599,0.032923702,0.2275274,0.9881696
1710215511.159,1.0098228,0.019904526,0.22272043,0.98475456
1710215511.176,1.0055549,0.006590305,0.21800347,0.98161685
1710215511.192,1.0018785,-0.0068341284,0.21334113,0.97887653
1710215511.209,0.9988346,-0.02027214,0.20872633,0.97657204
1710215511.226,0.9963987,-0.033648103,0.20418653,0.97467226
1710215511.242,0.9953194,-0.046460323,0.2004687,0.9738144
1710215511.259,0.9942485,-0.059274912,0.19638437,0.97285646
1710215511.276,0.99351245,-0.07191451,0.19226965,0.9720739
1710215511.2930002,0.9931865,-0.08433803,0.18823981,0.97153085
1710215511.309,0.9932462,-0.09652911,0.1843244,0.97120786
1710215511.3260002,0.9936689,-0.10844322,0.18049689,0.9711019
1710215511.343,0.99638754,-0.11942293,0.17733194,0.9731802
1710215511.3600001,0.99828464,-0.1304384,0.1738431,0.97433907
1710215511.376,1.0001876,-0.14113449,0.17032322,0.9754211
1710215511.3930001,1.0022109,-0.15143375,0.16688415,0.9765471
1710215511.41,1.0043279,-0.1613778,0.16357733,0.9776882
1710215511.426,1.0065789,-0.1709338,0.16041191,0.9789029
1710215511.443,1.0103674,-0.17873658,0.15830319,0.9817513
1710215511.46,1.0133352,-0.18680085,0.15578672,0.98370945
1710215511.477,1.0160029,-0.19452529,0.15333547,0.9853476
1710215511.493,1.0185138,-0.2017422,0.15111455,0.9868307
1710215511.51,1.0209256,-0.2083928,0.14915963,0.9882373
1710215511.527,1.0232464,-0.21441351,0.14744611,0.98960584
1710215511.5440001,1.0261297,-0.21890257,0.14630567,0.9917754
1710215511.56,1.0282663,-0.22327463,0.14507563,0.9931934
1710215511.5770001,1.0299332,-0.22713538,0.14392202,0.99421245
1710215511.594,1.0312424,-0.23032437,0.14290382,0.99498236
1710215511.6100001,1.0322376,-0.23275821,0.14202835,0.9955733
1710215511.627,1.0328711,-0.2343946,0.14129068,0.9959513
1710215511.644,1.0340269,-0.23469625,0.14084935,0.99714124
1710215511.661,1.0339214,-0.23461325,0.14033729,0.9971236
1710215511.677,1.0329938,-0.2339018,0.13982543,0.99640095
1710215511.694,1.0314542,-0.23246191,0.13933448,0.9952111
1710215511.711,1.0294377,-0.23024283,0.13887739,0.9937018
1710215511.727,1.0270468,-0.22717923,0.13848257,0.9919865
1710215511.744,1.0263674,-0.22218205,0.13814181,0.9924627
1710215511.7610002,1.0240635,-0.21689706,0.1378936,0.99128556
1710215511.7779999,1.0209899,-0.21088304,0.13768512,0.98943996
1710215511.7940001,1.0174872,-0.20406792,0.13748483,0.9872864
1710215511.8109999,1.0137615,-0.19646226,0.13728404,0.9850219
1710215511.828,1.0099651,-0.1880881,0.1370923,0.98278075
1710215511.845,1.0071497,-0.17793809,0.13666458,0.9818407
1710215511.861,1.0037228,-0.16781321,0.13642415,0.9801463
1710215511.878,1.0001614,-0.15732612,0.13624398,0.9782683
1710215511.895,0.9966703,-0.14640148,0.13604946,0.9764266
1710215511.911,0.9933206,-0.13504018,0.13580054,0.9746836
1710215511.928,0.9901083,-0.12327169,0.1354814,0.97301763
1710215511.9450002,0.9878344,-0.110251345,0.13441177,0.97241706
1710215511.962,0.9853719,-0.09737059,0.13374937,0.9713845
1710215511.9780002,0.9831395,-0.08422141,0.13318446,0.97042876
1710215511.995,0.98127425,-0.07075594,0.13262348,0.9696926
1710215512.013,0.97983485,-0.05705461,0.13206391,0.9692163
1710215512.0300002,0.97889197,-0.04323187,0.13152356,0.96905214
1710215512.046,0.9786386,-0.028238947,0.13086171,0.9694386
1710215512.0630002,0.97909576,-0.013901008,0.13032028,0.9702844
1710215512.08,0.98032945,0.00024319673,0.12987225,0.97168875
1710215512.095,0.9822606,0.014233755,0.12953678,0.9735777
1710215512.112,0.984765,0.027991543,0.12930632,0.9758373
1710215512.1290002,0.9877416,0.041437164,0.1291288,0.97838753
1710215512.146,0.99250597,0.055603053,0.12865813,0.9825597
1710215512.1620002,0.9968207,0.06863748,0.12841134,0.9861292
1710215512.179,1.001294,0.08107194,0.12827526,0.9897285
1710215512.196,1.0061134,0.09309127,0.12821618,0.9935587
1710215512.212,1.011259,0.10472683,0.1282215,0.9976153
1710215512.229,1.0166187,0.11593271,0.12826876,1.0018085
1710215512.246,1.0243592,0.12723759,0.12776892,1.0083637
1710215512.263,1.0305814,0.13758302,0.12769552,1.0133424
1710215512.2800002,1.0362226,0.1472163,0.12779938,1.0177189
1710215512.296,1.0416327,0.15630765,0.12798704,1.0218542
1710215512.3130002,1.046916,0.16495068,0.12820299,1.0258598
1710215512.33,1.0520428,0.17314146,0.12840548,1.0297223
1710215512.3460002,1.0573845,0.18134664,0.12819144,1.0338
1710215512.363,1.0621016,0.18870048,0.12817688,1.0373151
1710215512.38,1.0663397,0.19543548,0.12817092,1.0404122
1710215512.397,1.0701914,0.20164286,0.12810588,1.0431868
1710215512.413,1.0741074,0.20703332,0.1279858,1.0461661
1710215512.43,1.0779796,0.21169518,0.12779197,1.0492351
1710215512.447,1.0811111,0.21610717,0.1274627,1.051595
1710215512.463,1.0835431,0.22002394,0.12700355,1.05334
1710215512.48,1.0852388,0.22334905,0.12642157,1.0544554
1710215512.4970002,1.0861604,0.22603387,0.12569043,1.0549195
1710215512.514,1.0863513,0.22804387,0.12478201,1.0547912
1710215512.5300002,1.085918,0.22933023,0.12367953,1.0541958
1710215512.547,1.0856967,0.22957192,0.12224592,1.0540825
1710215512.5640001,1.0843562,0.22913854,0.120708406,1.0529736
1710215512.581,1.082182,0.22791411,0.11899645,1.051196
1710215512.5970001,1.0791955,0.22587796,0.117060974,1.0487797
1710215512.614,1.0754659,0.2230383,0.11485702,1.0457957
1710215512.631,1.0711197,0.21941546,0.11234643,1.0423687
1710215512.647,1.0691905,0.21522455,0.10916252,1.0415999
1710215512.664,1.0648726,0.20996194,0.1058877,1.0385844
1710215512.681,1.0595276,0.20371203,0.10237281,1.0347077
1710215512.698,1.0536102,0.19654106,0.0985865,1.030411
1710215512.714,1.0488776,0.18889283,0.09427926,1.0274118
1710215512.731,1.0446771,0.18074377,0.08952841,1.0250204
1710215512.7480001,1.0385989,0.17161028,0.08466368,1.0208181
1710215512.7649999,1.0318725,0.16159533,0.0795447,1.0160317
1710215512.7810001,1.0250006,0.15066941,0.07416497,1.0111501
1710215512.798,1.0181844,0.13892412,0.06851616,1.0063325
1710215512.815,1.0114546,0.12654,0.06259563,1.0015537
1710215512.832,1.0048954,0.113647625,0.056395743,0.9968544
1710215512.848,1.0004716,0.10032562,0.049774744,0.99418336
1710215512.865,0.9967988,0.086406834,0.042926848,0.9921184
1710215512.882,0.9926152,0.0718658,0.036004573,0.9893553
1710215512.898,0.9888663,0.05692455,0.028974995,0.9868012
1710215512.915,0.9854191,0.041742787,0.021860097,0.98429185
1710215512.9320002,0.9825904,0.026424527,0.0146660805,0.9821255
1710215512.949,0.9829005,0.01126135,0.0068317503,0.9828122
1710215512.9650002,0.98255944,-0.0042053345,-0.00044947118,0.9825503
1710215512.9819999,0.9825981,-0.019774204,-0.007482607,0.9823706
1710215512.999,0.9832495,-0.03535515,-0.014388572,0.9825083
1710215513.016,0.9844826,-0.050877474,-0.021106299,0.98294044
1710215513.033,0.9872167,-0.065298274,-0.027642738,0.9846669
1710215513.0500002,0.99020666,-0.07997847,-0.033806723,0.9863923
1710215513.067,0.9937033,-0.09446084,-0.039664667,0.9884079
1710215513.0830002,0.99768084,-0.108606115,-0.045264017,0.9907184
1710215513.099,1.002107,-0.12228353,-0.050536614,0.9933334
1710215513.1160002,1.0069358,-0.13531423,-0.05540627,0.99626297
1710215513.133,1.0120442,-0.14763111,-0.05992661,0.99942344
1710215513.1490002,1.0183303,-0.15870352,-0.06425539,1.0038332
1710215513.166,1.0239645,-0.1698321,-0.06828296,1.007471
1710215513.183,1.0294087,-0.1807658,-0.07200304,1.0108519
1710215513.2,1.0347415,-0.19131161,-0.0754236,1.0141011
1710215513.216,1.0404443,-0.20099942,-0.07878479,1.0177997
1710215513.233,1.0462126,-0.20984627,-0.08199006,1.0216666
1710215513.25,1.0513699,-0.21821953,-0.08474064,1.0249771
1710215513.266,1.0562458,-0.22601564,-0.087133676,1.0280952
1710215513.283,1.060892,-0.23324116,-0.08925751,1.0310788
1710215513.3000002,1.0652684,-0.23989524,-0.091193005,1.0338912
1710215513.317,1.0700356,-0.24569373,-0.09331609,1.0372574
1710215513.3330002,1.0747036,-0.2506223,-0.09540835,1.0407082
1710215513.35,1.0782187,-0.2548581,-0.09698555,1.0431666
1710215513.367,1.0809855,-0.2582369,-0.09824975,1.0450791
1710215513.384,1.0831397,-0.26076698,-0.09926395,1.0465844
1710215513.4,1.0847393,-0.26249388,-0.10009834,1.0477293
1710215513.417,1.0857753,-0.2634472,-0.100805655,1.0484949
1710215513.434,1.0862527,-0.2636164,-0.1014519,1.0488846
1710215513.45,1.0874007,-0.26265004,-0.10271588,1.0501927
1710215513.467,1.0872216,-0.26102656,-0.10346022,1.050339
1710215513.4840002,1.0863034,-0.25859728,-0.103958115,1.0499405
1710215513.5,1.0848948,-0.25534046,-0.10431853,1.0492452
1710215513.5170002,1.0830526,-0.25131238,-0.104599446,1.0482862
1710215513.534,1.0808673,-0.24651082,-0.10490993,1.0471392
1710215513.551,1.0811429,-0.24241407,-0.107462704,1.0481207
1710215513.568,1.0792942,-0.23652793,-0.10872032,1.0474304
1710215513.584,1.0765972,-0.22955455,-0.10968441,1.046105
1710215513.601,1.0735494,-0.22178532,-0.11069518,1.0445411
1710215513.618,1.0702473,-0.21326505,-0.11170286,1.0428182
1710215513.634,1.0669723,-0.20407864,-0.11274274,1.0411873
1710215513.651,1.0646424,-0.19419491,-0.115066156,1.0404382
1710215513.6680002,1.0620561,-0.18361793,-0.11639494,1.0395671
1710215513.684,1.0596272,-0.1724379,-0.11735894,1.0388945
1710215513.7010002,1.0575019,-0.16078876,-0.11819561,1.0385023
1710215513.718,1.0557057,-0.14878209,-0.11892946,1.0383805
1710215513.7350001,1.0543286,-0.13651662,-0.11961524,1.0385876
1710215513.751,1.0544684,-0.124201626,-0.121389955,1.0400683
1710215513.7680001,1.0544547,-0.1116457,-0.122152105,1.0413879
1710215513.785,1.0547163,-0.09894562,-0.12242083,1.0429044
1710215513.802,1.0553454,-0.086208805,-0.12239605,1.0446727
1710215513.818,1.0563465,-0.0735455,-0.12204197,1.0466924
1710215513.835,1.0577946,-0.061023556,-0.12137559,1.0490346
1710215513.852,1.0604886,-0.04870756,-0.12120256,1.0524131
1710215513.868,1.0630447,-0.036486663,-0.120193884,1.0555975
1710215513.885,1.0657794,-0.024424767,-0.118773505,1.0588589
1710215513.902,1.0687855,-0.012588298,-0.11708771,1.062278
1710215513.9190001,1.0720289,-0.000984726,-0.11513534,1.0658277
1710215513.935,1.0755118,0.010443775,-0.112976626,1.0695106
1710215513.9520001,1.0798477,0.021553937,-0.111580834,1.0738511
1710215513.969,1.0839697,0.032638676,-0.10953726,1.077927
1710215513.9850001,1.08817,0.043643735,-0.107344866,1.0819826
1710215514.002,1.0925448,0.054613993,-0.10518575,1.0860972
1710215514.02,1.0970783,0.06555719,-0.10306716,1.0902569
1710215514.0370002,1.1018116,0.076360054,-0.1010405,1.0945085
1710215514.053,1.1076432,0.08658292,-0.10035658,1.0996844
1710215514.0700002,1.1131569,0.096771896,-0.099037915,1.1045113
1710215514.087,1.1187432,0.10687297,-0.09766427,1.109336
1710215514.1030002,1.124507,0.11686424,-0.096425936,1.1142534
1710215514.119,1.1303933,0.12667237,-0.09531644,1.1192219
1710215514.1360002,1.1363991,0.1361426,-0.094383985,1.1242597
1710215514.1550002,1.1432799,0.14521225,-0.094879955,1.1300443
1710215514.1690001,1.1496689,0.15380077,-0.09475537,1.1353878
1710215514.187,1.155872,0.16203353,-0.09456174,1.1405451
1710215514.203,1.1619517,0.16999336,-0.09448038,1.1455599
1710215514.22,1.1678642,0.17763399,-0.094483644,1.1504024
1710215514.236,1.1736035,0.18485205,-0.09460607,1.1550864
1710215514.253,1.1804371,0.19111142,-0.09560895,1.1609337
1710215514.27,1.1860051,0.19709669,-0.09612128,1.1655564
1710215514.2870002,1.1908611,0.20257123,-0.096423686,1.1695373
1710215514.303,1.1952379,0.20745875,-0.09659369,1.1731257
1710215514.321,1.1991994,0.21177287,-0.09663759,1.1763897
1710215514.337,1.2028272,0.2154948,-0.096589535,1.1794175
1710215514.354,1.2071373,0.2165813,-0.09764141,1.1835283
1710215514.37,1.210263,0.21825014,-0.097638786,1.1864107
1710215514.387,1.2126957,0.219568,-0.0970681,1.1886961
1710215514.404,1.2146065,0.22023973,-0.09609057,1.1906008
1710215514.421,1.2162256,0.21865265,-0.09533933,1.1926048
1710215514.437,1.2173643,0.21587665,-0.094379485,1.1943474
1710215514.454,1.2176563,0.21350475,-0.0925037,1.1952178
1710215514.4710002,1.2171986,0.2105997,-0.08992723,1.1954637
1710215514.488,1.2160927,0.20691538,-0.08668813,1.1952207
1710215514.5040002,1.2143427,0.20237412,-0.08281559,1.1944934
1710215514.521,1.2119136,0.19697487,-0.07830453,1.1932325
1710215514.538,1.2088423,0.1906315,-0.073089585,1.1914768
1710215514.555,1.2075889,0.18349482,-0.067673266,1.1916463
1710215514.571,1.2048187,0.17537807,-0.060891386,1.1904298
1710215514.588,1.201652,0.16649301,-0.053074416,1.1888779
1710215514.605,1.1983455,0.15701605,-0.044419926,1.1871836
1710215514.621,1.1947905,0.14702936,-0.034994286,1.1851928
1710215514.638,1.1911396,0.13661267,-0.024887573,1.1830177
1710215514.6550002,1.1891084,0.12598516,-0.014326487,1.1823287
1710215514.671,1.1864027,0.11509048,-0.0030074678,1.1808033
1710215514.6890001,1.1839614,0.10413372,0.008924846,1.1793393
1710215514.705,1.182107,0.093293265,0.02131698,1.178227
1710215514.7220001,1.180721,0.08254691,0.034060065,1.1773394
1710215514.739,1.1797798,0.07179472,0.047112346,1.1766504
1710215514.755,1.180384,0.060969856,0.060285944,1.1772658
1710215514.772,1.1808567,0.050286785,0.07380073,1.177475
1710215514.789,1.1816816,0.03977236,0.087481715,1.1777676
1710215514.805,1.1830493,0.029450705,0.101163715,1.1783481
1710215514.822,1.1849798,0.01932456,0.11473819,1.1792536
1710215514.839,1.1874777,0.009431694,0.12813911,1.1805061
1710215514.856,1.1918172,0.0003090934,0.1411076,1.1834342
1710215514.8720002,1.1956148,-0.008795667,0.1540374,1.1856179
1710215514.889,1.1994383,-0.017690022,0.1668218,1.1876489
1710215514.9060001,1.2034624,-0.02631154,0.17940558,1.189724
1710215514.922,1.2076751,-0.034623213,0.19177786,1.191848
1710215514.9390001,1.2121166,-0.04245579,0.20390582,1.1940882
1710215514.956,1.2174116,-0.04984634,0.21558426,1.197134
1710215514.9720001,1.2223084,-0.056672648,0.22709078,1.1996899
1710215514.989,1.2271619,-0.06310373,0.23836085,1.202135
1710215515.007,1.2321917,-0.06917144,0.2493312,1.2047181
1710215515.0240002,1.237496,-0.074754134,0.2599486,1.207574
1710215515.04,1.2431132,-0.07973838,0.2701524,1.2107806
1710215515.0570002,1.2492795,-0.08389935,0.28002703,1.2145966
1710215515.074,1.2553589,-0.08763938,0.28932697,1.2184151
1710215515.091,1.2613989,-0.090945944,0.29811266,1.2222867
1710215515.106,1.2673624,-0.09380077,0.30636546,1.2261928
1710215515.1230001,1.2731315,-0.0961669,0.3140337,1.2300401
1710215515.1399999,1.2785647,-0.098062515,0.32110673,1.2336944
1710215515.157,1.2827736,-0.099264815,0.32782984,1.2361966
1710215515.173,1.287143,-0.10051596,0.33379796,1.2390369
1710215515.19,1.2912657,-0.10171381,0.3390577,1.2417977
1710215515.207,1.294919,-0.10280217,0.34360543,1.2442597
1710215515.223,1.2980138,-0.1038135,0.3474371,1.2463347
1710215515.24,1.3004773,-0.104859486,0.35060793,1.2479262
1710215515.257,1.3014916,-0.10537436,0.35361132,1.2480928
1710215515.2740002,1.3025844,-0.10637756,0.35548952,1.2486141
1710215515.29,1.3033857,-0.10751578,0.35636854,1.2491022
1710215515.3070002,1.3037126,-0.10868151,0.35627845,1.2493681
1710215515.324,1.3035069,-0.10992316,0.3552395,1.2493405
1710215515.341,1.3026751,-0.111232035,0.35329375,1.2489089
1710215515.3569999,1.2988716,-0.11192049,0.3504211,1.2456911
1710215515.374,1.2959331,-0.11323642,0.34662807,1.243571
1710215515.391,1.2927159,-0.11492196,0.34188676,1.2413785
1710215515.408,1.2888241,-0.11689354,0.33617827,1.238704
1710215515.424,1.2843368,-0.11918255,0.32951543,1.2356117
1710215515.441,1.279275,-0.12175174,0.32192385,1.2321062
1710215515.4580002,1.2713344,-0.1240146,0.31346875,1.2258258
1710215515.474,1.2647295,-0.1266352,0.3040346,1.2210926
1710215515.4910002,1.2584968,-0.12937646,0.29365265,1.2168993
1710215515.508,1.2524312,-0.1322169,0.2824175,1.2129892
1710215515.525,1.2465813,-0.13510321,0.27042332,1.2093731
1710215515.541,1.240724,-0.13789165,0.25771624,1.2058043
1710215515.558,1.2276173,-0.14225098,0.2302804,1.1974055
1710215515.575,1.2220927,-0.14497758,0.21596228,1.1940906
