Timestamp,Distance,DirectionX,DirectionY,DirectionZ
1709449450.875368,1.0091672,0.0059907073,0.06668325,1.0069438
1709449450.89207,1.0091311,0.005980961,0.06669146,1.0069071
1709449450.908801,1.0090572,0.005970886,0.06669558,1.0068328
1709449450.9255152,1.0090529,0.005963411,0.06670619,1.006828
1709449450.94224,1.0091101,0.0059635146,0.06671716,1.0068845
1709449450.9590158,1.0091785,0.005966372,0.066726014,1.0069525
1709449450.975714,1.0092188,0.005969186,0.06673363,1.0069923
1709449450.9924269,1.0092187,0.0059696683,0.066740334,1.0069917
1709449451.0091882,1.0091965,0.005967694,0.06674515,1.0069693
1709449451.025938,1.0091642,0.005964564,0.06674912,1.0069367
1709449451.042653,1.0091355,0.005958727,0.06675365,1.0069076
1709449451.0594292,1.009161,0.005957243,0.0667645,1.0069325
1709449451.076155,1.0092006,0.0059504523,0.06677005,1.0069718
1709449451.0929031,1.0092398,0.0059423754,0.06677517,1.0070108
1709449451.10973,1.0092523,0.0059331646,0.06677936,1.0070231
1709449451.1264482,1.0092379,0.0059224004,0.06678233,1.0070086
1709449451.1429648,1.0092133,0.0059136474,0.06678606,1.0069838
1709449451.159858,1.009244,0.0059047216,0.066781886,1.0070148
1709449451.176529,1.0093029,0.005898257,0.06678088,1.0070739
1709449451.193305,1.0093441,0.0058921715,0.06678141,1.0071152
1709449451.2101002,1.0093416,0.0058864346,0.06678193,1.0071127
1709449451.226867,1.009325,0.005881769,0.06678386,1.007096
1709449451.2434978,1.0093135,0.0058763493,0.06678496,1.0070844
1709449451.260333,1.0092429,0.005893201,0.06676087,1.0070151
1709449451.277022,1.0091975,0.0058988426,0.06674839,1.0069704
1709449451.293649,1.0091782,0.0058997693,0.06673948,1.0069517
1709449451.310441,1.0091395,0.00589744,0.06673167,1.0069134
1709449451.327218,1.0090338,0.0059184665,0.066738,1.006807
1709449451.3439422,1.0089096,0.005927426,0.06673715,1.0066824
1709449451.360599,1.0088226,0.005924108,0.066731274,1.0065956
1709449451.377337,1.0088032,0.0059126443,0.0667255,1.0065768
1709449451.394058,1.0088109,0.0058977967,0.06672127,1.0065848
1709449451.410716,1.0088359,0.0058830557,0.066718064,1.00661
1709449451.427472,1.0089476,0.0058939783,0.06673155,1.0067211
1709449451.444207,1.0090475,0.0058969543,0.066743344,1.0068204
1709449451.460905,1.0090122,0.005898702,0.066745475,1.0067849
1709449451.477603,1.0087671,0.00590352,0.06674294,1.0065395
1709449451.494444,1.0083653,0.00590464,0.066741236,1.0061368
1709449451.51106,1.0079976,0.0058641685,0.066749826,1.0057681
