Timestamp,Distance,DirectionX,DirectionY,DirectionZ
1709619665.774,1.0099746,-0.005336226,0.027925937,1.0095743
1709619665.79,1.0091591,-0.005865374,0.031683683,1.0086445
1709619665.807,1.0092034,-0.005843324,0.031669207,1.0086895
1709619665.824,1.0092331,-0.005827216,0.031669036,1.0087193
1709619665.841,1.0092443,-0.0058085136,0.031673554,1.0087304
1709619665.8569999,1.0092442,-0.00578616,0.03167975,1.0087303
1709619665.873,1.0092578,-0.0057615414,0.03168453,1.0087439
1709619665.8899999,1.0093116,-0.005739866,0.0316938,1.0087975
1709619665.907,1.0094148,-0.005764169,0.031673312,1.0089012
1709619665.9229999,1.009527,-0.005762284,0.03167245,1.0090135
1709619665.94,1.0096401,-0.0057489346,0.031677548,1.0091267
1709619665.9569998,1.0097551,-0.0057344935,0.031685553,1.0092416
1709619665.974,1.0098577,-0.005722591,0.03169232,1.0093441
1709619665.9899998,1.0099219,-0.005716538,0.03170177,1.009408
1709619666.007,1.0098988,-0.0057317684,0.03168887,1.0093852
1709619666.024,1.0098897,-0.005738601,0.031687047,1.0093762
1709619666.041,1.0098858,-0.005744483,0.031689286,1.0093721
1709619666.058,1.0098677,-0.0057487204,0.03169073,1.0093539
1709619666.0749998,1.0098618,-0.0057518366,0.031695295,1.0093479
1709619666.091,1.0098376,-0.0058095623,0.031671587,1.0093241
1709619666.1079998,1.0098622,-0.005831679,0.03166796,1.0093486
1709619666.125,1.0098982,-0.005839456,0.031667404,1.0093846
1709619666.142,1.0099045,-0.0058391932,0.031670477,1.0093908
1709619666.158,1.0098886,-0.0058343373,0.031673215,1.009375
1709619666.175,1.0098895,-0.005826538,0.031672753,1.0093759
1709619666.192,1.0099318,-0.005819201,0.031677447,1.0094181
1709619666.208,1.0099311,-0.0058275345,0.031655125,1.009418
1709619666.225,1.0099388,-0.005827406,0.031646647,1.0094261
1709619666.242,1.0099262,-0.005824428,0.031643897,1.0094136
1709619666.2589998,1.0099223,-0.005824849,0.031644236,1.0094095
1709619666.275,1.0099484,-0.005828209,0.03164439,1.0094357
1709619666.2919998,1.0099436,-0.0058495584,0.03163001,1.0094312
1709619666.309,1.0099691,-0.00586489,0.031627744,1.0094568
1709619666.326,1.01,-0.0058783735,0.031628944,1.0094875
1709619666.342,1.0100286,-0.005887555,0.03163203,1.009516
1709619666.359,1.0100614,-0.0058934353,0.031634938,1.0095487
1709619666.376,1.0100846,-0.005900478,0.03163819,1.0095718
1709619666.392,1.0100893,-0.005904715,0.031642333,1.0095763
1709619666.409,1.0100231,-0.0059060077,0.031660713,1.0095094
1709619666.426,1.00998,-0.005909912,0.03167083,1.0094659
1709619666.4429998,1.0099581,-0.0059173047,0.03167916,1.0094439
1709619666.46,1.0099486,-0.005926894,0.031686388,1.009434
1709619666.4759998,1.0099477,-0.005941473,0.03169835,1.0094327
1709619666.493,1.00993,-0.0059578978,0.031707466,1.0094146
1709619666.5089998,1.0098854,-0.005962513,0.031719718,1.0093696
1709619666.526,1.0098101,-0.0059765386,0.031725872,1.0092939
1709619666.543,1.0097016,-0.0059923804,0.031729847,1.0091851
1709619666.56,1.0095557,-0.0060034334,0.031733148,1.0090389
1709619666.576,1.0093541,-0.0059910878,0.03174445,1.0088371
1709619666.593,1.0091479,-0.0059238654,0.031766176,1.0086304
1709619666.61,1.008856,-0.0057842527,0.03179009,1.0083385
1709619666.6269999,1.0083412,-0.005659964,0.031823564,1.007823
1709619666.643,1.0076827,-0.0055916547,0.031881083,1.0071628
1709619666.6609998,1.0069813,-0.005507199,0.032105725,1.0064542
1709619666.677,1.0064456,-0.005320027,0.0326207,1.0059028
1709619666.6929998,1.006134,-0.005133002,0.03345856,1.0055645
1709619666.71,1.0059682,-0.0050800717,0.03454694,1.005362
1709619666.727,1.0057703,-0.0051682983,0.0358736,1.005117
1709619666.744,1.0054832,-0.005328515,0.03736721,1.0047745
1709619666.761,1.00507,-0.005493765,0.038997278,1.0042981
1709619666.777,1.0044959,-0.005616845,0.040760785,1.0036528
1709619666.794,1.0037698,-0.005774125,0.042688154,1.002845
1709619666.8109999,1.0030046,-0.006110055,0.044780675,1.0019858
1709619666.827,1.0022198,-0.0066550355,0.046966065,1.0010966
1709619666.8439999,1.0014757,-0.007522888,0.04937129,1.0002297
1709619666.86,1.0007284,-0.008600974,0.05197516,0.9993408
1709619666.876,0.99994993,-0.0097784195,0.054782536,0.9984003
1709619666.893,0.9991041,-0.011025824,0.05777125,0.9973715
1709619666.9099998,0.9981983,-0.012480279,0.06089401,0.996261
1709619666.927,0.9973099,-0.014084883,0.06419196,0.9951422
1709619666.9429998,0.99644244,-0.015908942,0.06763164,0.9940173
1709619666.96,0.9955688,-0.017889185,0.07118964,0.9928591
1709619666.977,0.99467945,-0.019927941,0.07486306,0.991658
1709619666.994,0.9937686,-0.02199074,0.078691795,0.99040395
1709619667.01,0.99299353,-0.02400966,0.08257299,0.98926306
1709619667.0279999,0.9922919,-0.026096653,0.08662951,0.9881587
1709619667.045,0.9916426,-0.0282037,0.09078772,0.98707503
1709619667.0609999,0.9910201,-0.03034275,0.094990395,0.98599035
1709619667.078,0.9905024,-0.03254422,0.09924548,0.98498034
1709619667.0949998,0.99024755,-0.034887325,0.103645995,0.98419034
1709619667.112,0.9906832,-0.037286174,0.10821324,0.9840492
1709619667.1279998,0.99129623,-0.03991255,0.112882495,0.984039
1709619667.145,0.99212235,-0.04271596,0.117575064,0.98420435
1709619667.162,0.9931321,-0.045622785,0.12225489,0.9845221
1709619667.178,0.9942755,-0.04861724,0.12691574,0.9849429
1709619667.195,0.9955538,-0.051702634,0.1315577,0.9854678
1709619667.212,0.99678457,-0.054775566,0.13617906,0.98591805
1709619667.229,0.99828905,-0.057902202,0.14074627,0.9866199
1709619667.245,0.9998324,-0.060953956,0.14519185,0.9873544
1709619667.262,1.0011348,-0.06388695,0.14946893,0.9878503
1709619667.2789998,1.0020173,-0.06664839,0.15358272,0.98793167
1709619667.296,1.0027978,-0.06926167,0.15760115,0.987911
1709619667.3119998,1.0039376,-0.07152153,0.16169381,0.9882462
1709619667.329,1.0050684,-0.073989175,0.1655978,0.9885674
1709619667.346,1.0061122,-0.07655099,0.16934216,0.98879975
1709619667.363,1.0070395,-0.079184406,0.17290673,0.98891944
1709619667.379,1.0079352,-0.08190167,0.17631778,0.98900837
1709619667.396,1.0090035,-0.084733866,0.17966127,0.98925734
1709619667.413,1.0105512,-0.08749696,0.18315753,0.9899552
1709619667.429,1.0123936,-0.09040831,0.18656749,0.9909388
1709619667.446,1.0144238,-0.0933094,0.18993363,0.9921061
1709619667.4629998,1.0165204,-0.09613112,0.19322205,0.99334675
1709619667.48,1.0186284,-0.09884897,0.19639993,0.9946154
1709619667.4959998,1.0207943,-0.10144599,0.19950321,0.99595594
1709619667.513,1.0232285,-0.10430056,0.20283231,0.99748534
1709619667.53,1.0255449,-0.10668137,0.20590729,0.99898124
1709619667.547,1.0277724,-0.10873543,0.2088381,1.0004396
1709619667.563,1.0298973,-0.11049122,0.2116521,1.0018401
1709619667.58,1.0318537,-0.111995734,0.2143372,1.0031145
1709619667.597,1.0336622,-0.11331561,0.21686888,1.0042833
1709619667.613,1.0350901,-0.11522705,0.21952653,1.0049589
1709619667.63,1.0365803,-0.1163983,0.22186604,1.0058458
1709619667.6469998,1.0379431,-0.117170334,0.22398847,1.0066906
1709619667.664,1.0390794,-0.11771502,0.22588897,1.0073745
1709619667.6799998,1.0400137,-0.11817092,0.22758123,1.0079042
1709619667.697,1.040785,-0.11853367,0.22905135,1.0083246
1709619667.714,1.0410445,-0.119713984,0.23076963,1.0080613
1709619667.73,1.0413797,-0.1200732,0.23194697,1.0080945
1709619667.747,1.0416842,-0.11999813,0.2327866,1.0082246
1709619667.764,1.0419066,-0.11958473,0.23335412,1.0083723
1709619667.78,1.041976,-0.118820146,0.23368254,1.0084584
1709619667.797,1.0418253,-0.11763613,0.23377025,1.0084211
1709619667.814,1.0381082,-0.11799757,0.23516092,1.0042135
1709619667.8309999,1.0364367,-0.116600566,0.2353954,1.0025938
1709619667.848,1.0353405,-0.11437762,0.23519549,1.0017639
1709619667.863,1.0343832,-0.11159267,0.23479491,1.0011828
1709619667.88,1.033432,-0.10829942,0.23432723,1.0006716
1709619667.8969998,1.0324816,-0.104569614,0.23382393,1.0002049
1709619667.914,1.0305048,-0.1002952,0.23369583,0.9986328
1709619667.9299998,1.0293236,-0.09580467,0.2333338,0.9979399
1709619667.947,1.0283182,-0.09092277,0.2328817,0.99746555
1709619667.964,1.0272377,-0.08554131,0.23238927,0.9969429
1709619667.98,1.0260451,-0.07962251,0.23190758,0.9963171
1709619667.997,1.024804,-0.07320511,0.23148713,0.9956294
1709619668.0149999,1.0221957,-0.065969236,0.23095623,0.99357504
1709619668.032,1.0206518,-0.05864771,0.23064873,0.9925179
1709619668.0479999,1.0196226,-0.051148627,0.23047405,0.9919152
1709619668.065,1.0189356,-0.043480795,0.23037234,0.99159855
1709619668.0819998,1.0184991,-0.035667554,0.23031977,0.99147415
1709619668.099,1.0182517,-0.027711553,0.23030332,0.9914782
1709619668.1149998,1.0181438,-0.018679392,0.22983617,0.991687
1709619668.132,1.0182493,-0.010148665,0.22970524,0.9919497
1709619668.149,1.0185333,-0.001597024,0.22969466,0.9922944
1709619668.165,1.0189531,0.0071375133,0.22973165,0.9926922
1709619668.182,1.0194943,0.016087433,0.22978106,0.9931317
1709619668.199,1.0197349,0.026213896,0.22935683,0.9932611
1709619668.216,1.0204486,0.035801154,0.22927287,0.993714
1709619668.2319999,1.0214299,0.045209598,0.22929627,0.99433315
1709619668.249,1.022585,0.05452995,0.2293475,0.9950409
1709619668.2659998,1.0238922,0.06375877,0.2294071,0.9958224
1709619668.283,1.0253499,0.072876394,0.22945642,0.9966851
